meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
3874;107.0000;273.4941;166.4941;155.6020;1.3539;2.3189;32.572;-2023.703979;1742.039185;-169.313568;-0.079904;0.497325;-0.109768;0.856875;126.6568;19.6568;18.3709;0.2433;228.1099;121.1099;113.1869;1.0921
3895;127.0000;321.2594;194.2594;152.9602;1.3389;2.2099;32.115;-1939.587891;1756.570312;-93.790680;-0.044172;0.532861;-0.033462;0.844387;54.2033;-72.7967;-57.3202;-1.2284;270.8302;143.8302;113.2522;1.0926
3911;147.0000;399.5774;252.5774;171.8214;1.4427;2.0946;31.246;-1856.527466;1775.211426;-1.212226;-0.060770;0.534955;0.006777;0.842665;766.6963;619.6963;421.5621;2.3828;354.9857;207.9857;141.4869;1.2719
3914;147.0000;416.7322;269.7322;183.4913;1.5033;2.0702;31.079;-1838.509888;1782.441162;18.546947;-0.066064;0.533856;0.010946;0.842919;939.9375;792.9375;539.4133;2.6767;373.8553;226.8553;154.3234;1.3467
3929;177.0000;514.5092;337.5092;190.6831;1.5394;1.9512;30.363;-1747.529419;1820.143066;112.942589;-0.053338;0.515941;0.008143;0.854923;541.8204;364.8204;206.1133;1.6141;450.2675;273.2675;154.3884;1.3470
3946;207.0000;548.9166;341.9166;165.1771;1.4070;1.8873;30.255;-1693.593750;1841.298950;156.063400;-0.065723;0.517361;0.023895;0.852905;480.5728;273.5728;132.1608;1.2151;478.4442;271.4442;131.1325;1.2087
3980;197.0000;538.6738;341.6738;173.4384;1.4512;1.8835;29.960;-1695.542969;1872.901367;180.032623;-0.127805;0.476927;0.036065;0.868853;275.4481;78.4481;39.8214;0.4836;463.3637;266.3637;135.2100;1.2339
3996;207.0000;640.1092;433.1092;209.2315;1.6287;1.9098;28.453;-1741.755859;1865.200806;212.137802;-0.107503;0.486574;0.015344;0.866864;477.5955;270.5955;130.7225;1.2062;515.1934;308.1934;148.8857;1.3155
4048;197.0000;837.6919;640.6919;325.2243;2.0882;2.2209;20.960;-2125.966797;1577.739624;267.487396;-0.014710;0.561344;0.067242;0.824715;504.0018;307.0018;155.8385;1.3552;609.7687;412.7687;209.5273;1.6301
4065;177.0000;797.8572;620.8572;350.7668;2.1724;2.3011;20.550;-2202.735352;1443.622803;252.466965;0.035181;0.556431;0.127266;0.820335;365.8389;188.8389;106.6887;1.0475;584.6451;407.6451;230.3080;1.7238
4082;167.0000;683.2903;516.2903;309.1559;2.0327;2.3577;22.706;-2222.421631;1345.352661;160.369690;0.090922;0.537908;0.044982;0.836878;546.2098;379.2098;227.0718;1.7096;492.5676;325.5676;194.9507;1.5605
4099;137.0000;547.8217;410.8217;299.8699;1.9995;2.4330;24.340;-2262.173828;1222.772827;92.581337;0.186995;0.535854;0.011262;0.823266;373.6920;236.6920;172.7679;1.4477;395.3197;258.3197;188.5546;1.5288
4116;117.0000;470.9506;353.9506;302.5219;2.0091;2.5241;24.808;-2331.998535;1074.411865;85.059334;0.267112;0.564649;0.085923;0.776170;322.1418;205.1418;175.3349;1.4612;340.5303;223.5303;191.0516;1.5413
4133;107.0000;429.9773;322.9773;301.8479;2.0066;2.6411;25.244;-2425.872314;945.222168;73.199722;0.279878;0.635558;0.207322;0.689022;316.6569;209.6569;195.9410;1.5653;311.9209;204.9209;191.5149;1.5436
4150;97.0000;441.8257;344.8257;355.4904;2.1874;2.7556;24.590;-2540.287354;880.714600;87.707466;0.221466;0.657824;0.326637;0.641505;306.6689;209.6689;216.1535;1.6606;317.4674;220.4674;227.2859;1.7106
4220;87.0000;452.4307;365.4307;420.0353;2.3786;3.1144;19.447;-2958.646729;715.593262;359.249359;0.246257;0.575110;0.475895;0.618167;400.8637;313.8637;360.7629;2.2040;336.5555;249.5555;286.8454;1.9518
4238;77.0000;428.3520;351.3520;456.3013;2.4759;3.2405;18.338;-3095.383545;684.989441;417.341980;0.250518;0.600554;0.470899;0.595676;356.2394;279.2394;362.6486;2.2099;318.1696;241.1696;313.2072;2.0469
4246;77.0000;417.8288;340.8288;442.6348;2.4400;3.2989;17.714;-3160.794922;676.681946;450.935608;0.262622;0.610823;0.489801;0.563933;310.8148;233.8148;303.6556;2.0131;306.9876;229.9876;298.6852;1.9953
4271;72.0000;389.7094;317.7094;441.2631;2.4363;3.4643;15.639;-3349.914551;657.999329;592.846497;0.338540;0.588717;0.481489;0.554050;263.5211;191.5211;266.0015;1.8718;277.9569;205.9569;286.0513;1.9488
4288;67.0000;366.8439;299.8439;447.5283;2.4529;3.5949;14.353;-3493.465332;646.271362;695.859924;0.334588;0.567572;0.520977;0.542675;238.2397;171.2397;255.5817;1.8302;263.5864;196.5864;293.4126;1.9760
4305;62.0000;344.2612;282.2612;455.2600;2.4732;3.7252;13.148;-3635.851318;648.762024;791.254822;0.331197;0.581930;0.522175;0.528203;477.5662;415.5662;670.2679;2.9454;249.9878;187.9878;303.2061;2.0115
4406;50.0000;298.7690;248.7690;497.5379;2.5790;3.9904;14.009;-3855.558105;639.022583;1660.221191;0.410756;0.630314;0.473746;0.457764;206.9902;156.9902;313.9804;2.0496;214.4038;164.4038;328.8075;2.1003
4440;47.0000;284.0268;237.0268;504.3122;2.5953;4.0097;17.279;-3803.024658;611.699646;1968.531616;0.397450;0.698293;0.422438;0.419483;204.0250;157.0250;334.0958;2.1180;208.2044;161.2044;342.9882;2.1473
4457;43.0000;268.1577;225.1577;523.6225;2.6407;4.0557;18.930;-3806.012939;621.657471;2141.892822;0.401801;0.715209;0.402013;0.406717;214.3011;171.3011;398.3747;2.3172;200.2412;157.2412;365.6771;2.2193
4490;40.0000;231.8422;191.8422;479.6056;2.5351;4.1401;22.043;-3799.763916;663.684143;2455.637451;0.422367;0.729541;0.351105;0.407556;160.1270;120.1270;300.3174;2.0011;164.0271;124.0271;310.0677;2.0359
4508;37.0000;210.0411;173.0411;467.6786;2.5051;4.2107;23.328;-3826.755859;747.966858;2626.955322;0.393862;0.751210;0.306107;0.432266;151.8634;114.8634;310.4416;2.0372;149.1608;112.1608;303.1374;2.0113
4527;34.0000;194.0457;160.0457;470.7225;2.5128;4.2803;24.013;-3871.147461;894.611816;2764.797119;0.345751;0.801790;0.220708;0.434599;132.0961;98.0961;288.5180;1.9580;138.7596;104.7596;308.1165;2.0290
4646;77.0000;86.9642;9.9642;12.9405;0.1756;4.0168;32.821;-3344.817871;1577.874268;3265.434326;0.016354;0.874995;-0.048474;0.481421;61.1631;-15.8369;-20.5674;-0.3322;65.1341;-11.8659;-15.4102;-0.2414
4680;67.0000;63.5255;-3.4745;-5.1858;-0.0768;3.7583;35.168;-3045.599121;1687.523804;3236.118652;-0.069009;0.878521;-0.103323;0.461262;49.6239;-17.3761;-25.9345;-0.4331;48.2652;-18.7348;-27.9624;-0.4732
4697;62.0000;51.6802;-10.3198;-16.6448;-0.2627;3.6186;36.380;-2889.164551;1744.829102;3206.942383;-0.059793;0.896358;-0.077299;0.432426;25.4322;-36.5678;-58.9803;-1.2856;37.6681;-24.3319;-39.2450;-0.7189
4709;62.0000;58.0212;-3.9788;-6.4174;-0.0957;3.5260;36.098;-2827.059082;1750.862183;3135.039795;-0.061802;0.911153;-0.071699;0.401050;28.3474;-33.6525;-54.2783;-1.1290;42.3592;-19.6408;-31.6787;-0.5496
4711;2.0000;61.3497;59.3497;2967.4871;4.9390;3.5147;35.892;-2825.810303;1750.597900;3118.010254;-0.072617;0.911772;-0.068247;0.398424;32.9956;30.9956;1549.7782;4.0442;45.1103;43.1103;2155.5154;4.4954
4717;62.0000;73.9599;11.9599;19.2902;0.2545;3.4840;35.152;-2828.480469;1747.016235;3063.433350;-0.088810;0.911714;-0.054867;0.397342;60.9625;-1.0375;-1.6734;-0.0243;56.4526;-5.5474;-8.9473;-0.1352
4721;62.0000;86.6957;24.6957;39.8318;0.4837;3.4629;34.428;-2837.358398;1740.048950;3016.075684;-0.105212;0.912704;-0.074861;0.387683;66.5149;4.5149;7.2821;0.1014;67.6465;5.6465;9.1072;0.1257
4758;62.0000;193.4879;131.4879;212.0773;1.6419;3.3982;29.578;-2944.404297;1741.592651;2734.368164;-0.115160;0.849792;-0.031714;0.513405;133.6894;71.6894;115.6280;1.1085;145.7846;83.7846;135.1365;1.2335
4764;62.0000;200.3801;138.3801;223.1936;1.6924;3.3802;29.349;-2935.831787;1738.427368;2713.713135;-0.115106;0.856841;-0.021431;0.502111;148.7427;86.7427;139.9076;1.2625;150.1811;88.1811;142.2276;1.2764
4784;62.0000;212.8214;150.8214;243.2602;1.7793;3.2842;29.207;-2857.423340;1732.143311;2658.085693;-0.089429;0.834648;0.016283;0.543231;164.4642;102.4642;165.2648;1.4074;159.0047;97.0047;156.4591;1.3587
4858;67.0000;381.0685;314.0685;468.7590;2.5078;3.2281;21.779;-2998.854248;1699.583862;2255.324707;-0.071077;0.815539;-0.045155;0.572542;239.5717;172.5717;257.5696;1.8382;273.9840;206.9840;308.9313;2.0319
4896;77.0000;431.5991;354.5991;460.5183;2.4868;3.2943;14.218;-3199.674316;1541.140503;1891.810547;-0.123141;0.802199;-0.168569;0.559373;356.7813;279.7813;363.3523;2.2121;305.2344;228.2344;296.4083;1.9870
4964;57.0000;305.7793;248.7793;436.4549;2.4235;3.9203;5.639;-3911.824463;1281.575317;1463.387329;-0.281424;0.700044;-0.275301;0.595776;296.9664;239.9664;420.9936;2.3813;219.4416;162.4416;284.9853;1.9448
4998;50.0000;252.0551;202.0551;404.1102;2.3337;4.2504;3.131;-4259.063477;1253.198730;1281.044067;-0.207248;0.766414;-0.231043;0.562384;38.2479;-11.7521;-23.5042;-0.3865;184.3443;134.3443;268.6887;1.8824
5014;47.0000;233.0777;186.0777;395.9100;2.3101;4.3859;2.136;-4400.687012;1271.698242;1203.171753;-0.223390;0.763519;-0.273378;0.540741;152.2145;105.2145;223.8605;1.6954;169.3827;122.3827;260.3887;1.8496
5031;40.0000;220.7134;180.7134;451.7835;2.4641;4.5889;1.866;-4604.988281;1268.821777;1185.174072;-0.237563;0.711986;-0.281567;0.597796;108.5053;68.5053;171.2632;1.4397;160.0305;120.0305;300.0762;2.0003
5048;37.0000;204.3681;167.3681;452.3461;2.4656;4.7772;1.584;-4795.739746;1268.216675;1125.255005;-0.253988;0.687965;-0.308852;0.605645;7.2067;-29.7933;-80.5224;-2.3601;147.8576;110.8576;299.6151;1.9986
5065;34.0000;193.8817;159.8817;470.2404;2.5116;4.8946;2.155;-4916.465332;1295.539917;981.357422;-0.231146;0.703681;-0.278414;0.611465;25.2102;-8.7898;-25.8523;-0.4315;140.9290;106.9290;314.4970;2.0514
5099;29.0000;172.2082;143.2082;493.8214;2.5700;5.1158;6.754;-5116.048340;1243.923462;557.186829;-0.231363;0.719196;-0.309558;0.577410;127.7916;98.7916;340.6608;2.1397;124.0826;95.0826;327.8709;2.0972
5116;27.0000;162.9127;135.9127;503.3803;2.5931;5.2609;8.855;-5242.186035;1306.132202;338.387726;-0.231814;0.726477;-0.285549;0.580479;136.7921;109.7921;406.6375;2.3410;119.9888;92.9888;344.4029;2.1519
5133;25.0000;154.5596;129.5596;518.2383;2.6282;5.3611;10.827;-5318.735352;1409.953247;139.631744;-0.194901;0.741887;-0.256138;0.588226;71.4987;46.4987;185.9947;1.5160;114.8721;89.8721;359.4883;2.2000
5237;23.0000;146.3880;123.3880;536.4695;2.6701;5.5484;13.496;-5474.129395;2206.898926;154.814835;-0.134461;0.710768;-0.038339;0.689390;55.0829;32.0829;139.4909;1.2600;104.6878;81.6878;355.1643;2.1864
5253;25.0000;152.9639;127.9639;511.8557;2.6132;5.4566;11.961;-5410.860840;2223.458008;394.506897;-0.101200;0.708467;0.008648;0.698397;210.7712;185.7712;743.0846;3.0757;112.3557;87.3557;349.4229;2.1681
5285;25.0000;156.5762;131.5762;526.3048;2.6469;5.3932;9.745;-5376.358398;2235.008301;823.328491;-0.061711;0.731662;0.053096;0.676789;120.5066;95.5066;382.0263;2.2691;115.4727;90.4727;361.8907;2.2076
5288;27.0000;156.8582;129.8582;480.9562;2.5384;5.3920;9.597;-5376.512207;2233.403809;860.219299;-0.056028;0.731514;0.056848;0.677138;115.7850;88.7850;328.8334;2.1004;115.5536;88.5536;327.9763;2.0975
5356;29.0000;171.8776;142.8776;492.6814;2.5673;5.1150;10.556;-5062.065918;2149.638916;1690.229248;-0.028567;0.741989;0.131744;0.656719;126.6329;97.6329;336.6652;2.1265;127.0366;98.0366;338.0572;2.1311
5423;32.0000;192.9513;160.9513;502.9727;2.5921;4.7512;13.049;-4634.623535;1719.103394;2153.591797;-0.194438;0.799135;0.087032;0.562141;184.3307;152.3307;476.0334;2.5262;139.2951;107.2951;335.2971;2.1220
5440;34.0000;215.4850;181.4850;533.7793;2.6640;4.5837;12.720;-4474.412109;1600.436401;2114.629150;-0.159342;0.807309;0.068326;0.564087;198.9959;164.9959;485.2820;2.5491;156.3247;122.3247;359.7787;2.2009
5457;40.0000;239.2026;199.2026;498.0065;2.5802;4.4064;10.657;-4336.048828;1519.290771;1927.597534;-0.195910;0.782441;0.010728;0.591008;176.8375;136.8375;342.0938;2.1444;177.8215;137.8215;344.5538;2.1524
5474;47.0000;261.8423;214.8423;457.1114;2.4780;4.2407;8.372;-4204.747559;1466.125000;1731.394287;-0.193189;0.754579;-0.033991;0.626205;191.7392;144.7392;307.9558;2.0284;192.5898;145.5898;309.7656;2.0348
5491;50.0000;277.3811;227.3811;454.7622;2.4719;4.1139;6.145;-4102.009766;1389.402954;1551.911499;-0.215490;0.735582;-0.077592;0.637544;216.1554;166.1554;332.3107;2.1121;200.7125;150.7125;301.4250;2.0051
5527;57.0000;305.6872;248.6872;436.2933;2.4230;3.9137;3.023;-3925.174805;1234.543823;1177.914917;-0.297228;0.707752;-0.244428;0.592451;19.7546;-37.2454;-65.3428;-1.5288;223.9929;166.9929;292.9700;1.9744
5698;62.0000;331.8142;269.8142;435.1842;2.4200;3.5071;18.530;-3397.678223;2090.030273;181.968353;-0.267759;0.646902;-0.142742;0.699605;309.8210;247.8210;399.7113;2.3211;252.9942;190.9942;308.0552;2.0288
5715;67.0000;361.0248;294.0248;438.8430;2.4299;3.4224;16.139;-3354.221924;2114.897461;412.520477;-0.237555;0.624480;-0.086640;0.738977;246.8788;179.8788;268.4758;1.8816;263.5705;196.5705;293.3888;1.9760
5731;72.0000;381.8961;309.8961;430.4113;2.4071;3.3741;13.950;-3335.328369;2115.970947;625.498596;-0.220105;0.639716;-0.068015;0.733274;238.3453;166.3453;231.0352;1.7270;269.3928;197.3928;274.1567;1.9036
5749;77.0000;392.9912;315.9912;410.3782;2.3516;3.3041;12.232;-3282.663086;2119.070557;882.387573;-0.198540;0.643527;-0.013747;0.739098;364.7878;287.7878;373.7503;2.2441;287.3705;210.3705;273.2085;1.9000
5765;83.0000;402.1086;319.1086;384.4681;2.2764;3.2223;11.393;-3204.784912;2088.565918;1116.934326;-0.205700;0.632765;0.004280;0.746510;341.2615;258.2615;311.1585;2.0397;295.3517;212.3517;255.8454;1.8313
5799;77.0000;380.6317;303.6317;394.3268;2.3055;3.2298;12.410;-3181.919922;1931.781006;1589.513062;-0.223682;0.608244;0.009897;0.761517;274.6982;197.6982;256.7509;1.8349;277.1914;200.1914;259.9889;1.8480
5835;83.0000;423.3250;340.3250;410.0302;2.3506;3.1092;13.837;-3033.404541;1701.504150;1785.421997;-0.250079;0.587560;-0.116533;0.760693;347.3658;264.3658;318.5129;2.0653;300.0811;217.0811;261.5434;1.8542
5852;97.0000;484.2338;387.2338;399.2101;2.3196;2.9631;13.872;-2886.730469;1570.290894;1781.020874;-0.258178;0.601856;-0.147444;0.741197;425.0429;328.0429;338.1885;2.1316;343.5446;246.5446;254.1697;1.8244
5869;107.0000;573.6136;466.6136;436.0875;2.4225;2.8064;12.943;-2742.979980;1440.863525;1702.844482;-0.232303;0.638281;-0.181023;0.711241;672.4185;565.4185;528.4285;2.6517;415.3304;308.3304;288.1592;1.9566
5886;137.0000;658.0787;521.0787;380.3494;2.2641;2.6575;10.411;-2622.933594;1337.107544;1532.530396;-0.245561;0.639602;-0.215869;0.695708;539.6748;402.6748;293.9232;1.9779;493.0030;356.0030;259.8562;1.8474
5903;167.0000;732.0289;565.0289;338.3407;2.1321;2.5358;7.298;-2527.970703;1253.598022;1303.249146;-0.260991;0.662840;-0.269973;0.647798;319.3495;152.3495;91.2272;0.9353;529.8823;362.8823;217.2948;1.6658
5920;197.0000;801.2905;604.2905;306.7465;2.0241;2.4134;5.817;-2420.522705;1235.369141;1035.040894;-0.247965;0.696962;-0.256824;0.621932;1519.7086;1322.7086;671.4257;2.9475;567.8478;370.8478;188.2476;1.5273
5937;207.0000;829.8121;622.8121;300.8754;2.0032;2.3416;8.311;-2346.696289;1318.050171;766.526428;-0.246149;0.731789;-0.228018;0.593214;561.7050;354.7050;171.3551;1.4402;605.8241;398.8241;192.6686;1.5493
5954;197.0000;793.8386;596.8386;302.9637;2.0107;2.3384;14.122;-2308.406738;1420.380127;494.978912;-0.232346;0.734133;-0.197004;0.606840;737.3214;540.3214;274.2748;1.9041;568.2908;371.2908;188.4725;1.5284
5971;167.0000;728.5670;561.5670;336.2677;2.1252;2.3335;18.654;-2261.404785;1570.821411;319.430420;-0.219027;0.734777;-0.188133;0.613788;824.9370;657.9370;393.9743;2.3044;551.7298;384.7298;230.3771;1.7241
6022;197.0000;766.1929;569.1929;288.9304;1.9595;2.0651;21.572;-1979.727295;1972.720093;464.060211;-0.193409;0.737160;-0.003421;0.647438;581.7081;384.7081;195.2833;1.5621;559.3667;362.3667;183.9425;1.5056
6039;237.0000;954.9244;717.9244;302.9217;2.0105;1.9783;19.135;-1924.040405;2013.339355;661.659424;-0.170901;0.703130;0.017611;0.689994;864.4089;627.4089;264.7295;1.8668;729.6403;492.6403;207.8651;1.6223
6056;277.0000;1029.0745;752.0745;271.5070;1.8934;1.9862;15.993;-1958.162842;2014.875977;885.388367;-0.155285;0.694280;0.026221;0.702264;673.3603;396.3603;143.0904;1.2815;753.1906;476.1906;171.9099;1.4431
6073;257.0000;1010.9130;753.9130;293.3514;1.9758;2.0214;14.863;-1997.173218;2010.238892;1078.306274;-0.161560;0.682838;0.020406;0.712190;350.1954;93.1954;36.2628;0.4464;712.0355;455.0355;177.0566;1.4702
6107;227.0000;878.8030;651.8030;287.1379;1.9528;2.1161;16.460;-2056.622314;1883.055298;1508.190552;-0.223406;0.651150;-0.023179;0.724953;621.8825;394.8825;173.9570;1.4539;649.3834;422.3834;186.0720;1.5164
6124;197.0000;805.3158;608.3158;308.7897;2.0314;2.1808;17.306;-2101.249268;1755.078003;1648.112305;-0.252920;0.606046;-0.100107;0.747474;583.6973;386.6973;196.2930;1.5670;604.6678;407.6678;206.9380;1.6179
6128;197.0000;810.7347;613.7347;311.5405;2.0410;2.2000;17.152;-2119.583984;1715.731689;1664.695801;-0.251815;0.604406;-0.141188;0.742528;586.6378;389.6378;197.7857;1.5743;606.9094;409.9094;208.0758;1.6233
6141;177.0000;797.7484;620.7484;350.7053;2.1722;2.2633;16.390;-2184.001709;1591.303467;1688.906372;-0.288665;0.590052;-0.215929;0.722417;562.8361;385.8361;217.9865;1.6690;584.5181;407.5181;230.2362;1.7235
6194;197.0000;818.6277;621.6277;315.5470;2.0550;2.4007;7.064;-2397.757568;1363.116089;1336.675049;-0.327540;0.627015;-0.265426;0.655072;437.4807;240.4807;122.0714;1.1510;593.6975;396.6975;201.3693;1.5915
6228;167.0000;691.0131;524.0131;313.7803;2.0489;2.6173;2.518;-2639.224121;1367.149536;1022.126831;-0.301444;0.651181;-0.224853;0.659193;133.0994;-33.9006;-20.2998;-0.3273;504.5675;337.5675;202.1362;1.5952
6245;147.0000;611.0869;464.0869;315.7054;2.0556;2.7641;3.470;-2788.824219;1432.440186;911.905396;-0.224558;0.707650;-0.222625;0.631857;545.7736;398.7736;271.2746;1.8925;451.9564;304.9564;207.4533;1.6204
6262;137.0000;582.5914;445.5914;325.2492;2.0883;2.8355;4.659;-2860.671875;1525.556274;855.843018;-0.172772;0.712140;-0.154169;0.662750;544.1838;407.1838;297.2144;1.9899;428.6864;291.6864;212.9098;1.6457
6278;127.0000;560.2565;433.2565;341.1468;2.1413;2.8743;6.670;-2893.080566;1553.628784;757.304993;-0.117194;0.746967;-0.119599;0.643430;428.9176;301.9176;237.7304;1.7559;405.5655;278.5655;219.3429;1.6751
6296;117.0000;515.1481;398.1481;340.2975;2.1385;2.9481;10.308;-2944.760742;1570.047363;563.771851;-0.088533;0.773698;-0.097621;0.619697;410.3872;293.3872;250.7583;1.8105;383.7204;266.7204;227.9662;1.7135
6313;97.0000;436.9264;339.9264;350.4396;2.1713;3.0867;14.142;-3042.629150;1528.403442;331.715485;-0.144357;0.783481;-0.138566;0.588318;405.5528;308.5528;318.0956;2.0638;312.1574;215.1574;221.8118;1.6862
6330;77.0000;361.3277;284.3277;369.2567;2.2304;3.2546;17.331;-3159.865479;1451.055664;116.347099;-0.169185;0.785795;-0.160919;0.572720;287.5445;210.5445;273.4344;1.9009;267.0699;190.0699;246.8440;1.7943
6347;67.0000;332.1393;265.1393;395.7303;2.3096;3.3906;20.078;-3238.740723;1325.962280;-69.140678;-0.244529;0.721514;-0.183574;0.621227;120.6717;53.6717;80.1070;0.8489;245.4981;178.4981;266.4151;1.8735
6364;57.0000;282.2237;225.2237;395.1292;2.3078;3.4787;23.359;-3244.800293;1086.882446;-241.962784;-0.333954;0.650904;-0.227856;0.642558;207.9229;150.9229;264.7770;1.8670;202.7434;145.7434;255.6901;1.8306
6382;50.0000;198.5750;148.5750;297.1501;1.9897;3.5577;27.412;-3206.268311;831.314819;-428.267242;-0.409851;0.599236;-0.296905;0.620311;148.7612;98.7612;197.5224;1.5730;152.4821;102.4821;204.9642;1.6086
6399;40.0000;131.8848;91.8848;229.7120;1.7212;3.6515;30.522;-3189.072021;588.090332;-553.559448;-0.501136;0.532174;-0.353815;0.583496;130.7325;90.7325;226.8312;1.7085;109.2184;69.2184;173.0459;1.4491
6416;37.0000;105.5887;68.5887;185.3750;1.5129;3.6998;31.984;-3176.239014;407.416748;-570.631775;-0.564731;0.451074;-0.393606;0.568055;50.4084;13.4084;36.2390;0.4461;85.1856;48.1856;130.2312;1.2031
6433;34.0000;105.6820;71.6820;210.8295;1.6361;3.7021;31.848;-3176.769287;295.228088;-486.426544;-0.603673;0.425857;-0.446249;0.505061;74.3055;40.3055;118.5456;1.1279;85.2293;51.2293;150.6745;1.3258
6450;37.0000;140.1159;103.1159;278.6916;1.9210;3.6592;29.906;-3201.118164;325.267914;-347.071136;-0.615607;0.428043;-0.474154;0.461502;30.6127;-6.3873;-17.2629;-0.2734;111.6055;74.6055;201.6366;1.5928
6486;47.0000;248.4835;201.4835;428.6882;2.4024;3.5449;25.077;-3232.294434;400.344849;14.733333;-0.639179;0.393890;-0.474898;0.459100;176.2783;129.2783;275.0602;1.9071;178.8257;131.8257;280.4801;1.9278
6520;62.0000;334.7999;272.7999;439.9999;2.4330;3.4055;21.191;-3185.324951;410.754639;431.787445;-0.683410;0.356809;-0.483153;0.414971;246.2858;184.2858;297.2351;1.9900;239.1459;177.1459;285.7192;1.9476
6536;67.0000;368.5266;301.5266;450.0397;2.4595;3.3547;19.358;-3170.205566;435.383453;639.009583;-0.737259;0.270609;-0.476244;0.395488;325.9418;258.9418;386.4803;2.2824;273.4111;206.4111;308.0762;2.0288
6639;72.0000;405.8055;333.8055;463.6188;2.4947;3.2678;14.748;-3150.779785;923.286743;1727.419067;-0.497337;0.441243;-0.574258;0.477690;265.3613;193.3613;268.5573;1.8819;288.2465;216.2465;300.3423;2.0012
6659;72.0000;264.3066;192.3066;267.0925;1.8761;3.3386;9.587;-3295.259033;1175.752686;1574.529053;-0.155564;0.820993;-0.461275;0.298319;215.0531;143.0531;198.6848;1.5786;198.8505;126.8505;176.1812;1.4656
