meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
4405;317.0000;505.7086;188.7086;59.5295;0.6738;2.9239;34.332;-2447.316162;638.601379;-367.223541;0.287448;0.735481;0.413276;0.453480;366.0197;49.0197;15.4636;0.2074;375.7252;58.7252;18.5253;0.2452
4460;557.0000;757.7886;200.7886;36.0482;0.4441;2.8107;30.630;-2440.333984;566.270691;-56.560993;0.344739;0.682516;0.463431;0.447837;581.8936;24.8936;4.4692;0.0631;569.6586;12.6586;2.2726;0.0324
4492;637.0000;873.0784;236.0784;37.0610;0.4548;2.7855;28.206;-2470.792725;539.001465;120.951538;0.381004;0.661681;0.510507;0.395470;663.3837;26.3837;4.1419;0.0586;651.3274;14.3274;2.2492;0.0321
4534;737.0000;1002.4072;265.4072;36.0118;0.4437;2.7098;25.551;-2454.549561;532.107544;350.474640;0.413186;0.651905;0.510073;0.379634;690.1197;-46.8803;-6.3610;-0.0948;718.0308;-18.9692;-2.5738;-0.0376
4582;797.0000;1093.6775;296.6775;37.2243;0.4565;2.6523;23.000;-2444.700439;533.420959;595.771912;0.460276;0.620638;0.508134;0.380466;868.7802;71.7802;9.0063;0.1244;779.6241;-17.3759;-2.1802;-0.0318
4627;837.0000;1156.8280;319.8280;38.2112;0.4669;2.5996;21.662;-2414.532471;540.972534;784.098389;0.450020;0.618231;0.515177;0.387125;1030.2926;193.2926;23.0935;0.2998;826.2557;-10.7443;-1.2837;-0.0186
4812;697.0000;893.9280;196.9280;28.2537;0.3590;2.5699;25.821;-2288.096680;466.967346;1569.962280;0.469132;0.686025;0.501882;0.239583;630.3348;-66.6652;-9.5646;-0.1450;637.7855;-59.2145;-8.4956;-0.1281
4855;557.0000;683.0111;126.0111;22.6232;0.2942;2.5891;28.922;-2234.323730;434.900757;1770.030029;0.517478;0.630986;0.513396;0.265514;580.5418;23.5418;4.2265;0.0597;495.3290;-61.6710;-11.0720;-0.1693
4901;317.0000;406.2148;89.2148;28.1435;0.3578;2.6481;32.827;-2185.833252;437.328857;2057.772705;0.575899;0.627931;0.442986;0.278939;336.6431;19.6431;6.1966;0.0867;298.6743;-18.3257;-5.7810;-0.0859
4952;167.0000;230.4747;63.4747;38.0088;0.4648;2.8427;36.135;-2244.681152;194.787628;2153.568848;0.747738;0.280697;0.595927;0.083477;122.0658;-44.9342;-26.9067;-0.4522;170.5953;3.5953;2.1529;0.0307
4996;207.0000;301.3023;94.3023;45.5567;0.5416;2.9341;34.054;-2380.849609;146.511673;2050.664307;0.793712;0.140213;0.591118;0.030679;222.1776;15.1776;7.3322;0.1021;223.5603;16.5603;8.0002;0.1110
5043;297.0000;449.2977;152.2977;51.2787;0.5972;2.9665;30.976;-2498.546143;182.251099;1909.161377;0.779572;0.186064;0.597372;0.028198;268.4006;-28.5994;-9.6294;-0.1461;331.1198;34.1198;11.4881;0.1569
5083;367.0000;553.5751;186.5751;50.8379;0.5930;2.9703;28.658;-2566.840088;183.306763;1714.309082;0.789940;0.182550;0.582726;0.055690;441.1743;74.1743;20.2110;0.2656;395.8329;28.8329;7.8564;0.1091
5122;417.0000;626.9249;209.9249;50.3417;0.5882;3.0002;26.816;-2642.426025;185.073120;1551.814575;0.759557;0.190704;0.618822;0.061358;479.1935;62.1935;14.9145;0.2006;457.6850;40.6850;9.7566;0.1343
5165;517.0000;683.2617;166.2617;32.1589;0.4023;2.9943;25.357;-2676.339355;199.899826;1362.421753;0.774514;0.176873;0.601864;0.081270;497.5114;-19.4886;-3.7695;-0.0554;496.4893;-20.5107;-3.9673;-0.0584
5238;517.0000;683.0063;166.0063;32.1095;0.4017;3.0925;24.791;-2784.633301;148.205887;1043.713745;0.757516;0.179331;0.620585;0.094258;500.1510;-16.8490;-3.2590;-0.0478;484.5266;-32.4734;-6.2811;-0.0936
5441;367.0000;525.2764;158.2764;43.1271;0.5173;3.4501;27.939;-3051.596191;165.578018;79.042709;0.712976;0.199671;0.658687;0.133893;477.1652;110.1652;30.0178;0.3787;393.7732;26.7732;7.2952;0.1016
5470;337.0000;449.1251;112.1251;33.2715;0.4144;3.5686;29.267;-3120.904297;149.043900;-100.115883;0.725627;0.193721;0.647011;0.131586;323.7831;-13.2169;-3.9219;-0.0577;330.3531;-6.6469;-1.9724;-0.0287
5507;297.0000;416.9213;119.9213;40.3775;0.4893;3.7349;28.740;-3286.632812;177.588058;-204.734940;0.731773;0.175812;0.644888;0.133106;326.3737;29.3737;9.8901;0.1361;305.9063;8.9063;2.9988;0.0426
5974;257.0000;314.3892;57.3892;22.3304;0.2908;4.0721;26.277;-3597.849121;395.703979;2583.537842;0.701385;0.333304;0.502926;0.379517;217.9574;-39.0426;-15.1917;-0.2377;230.9227;-26.0773;-10.1468;-0.1544
6003;227.0000;317.1290;90.1290;39.7044;0.4824;3.9792;26.074;-3530.435303;734.565552;2704.215088;0.558333;0.535802;0.322971;0.544858;220.4885;-6.5115;-2.8685;-0.0420;229.6279;2.6279;1.1577;0.0166
6068;297.0000;410.2787;113.2787;38.1410;0.4661;3.8712;20.982;-3597.306641;1270.669678;2473.487549;0.320157;0.687711;0.042876;0.650165;258.6245;-38.3755;-12.9210;-0.1996;298.5762;1.5762;0.5307;0.0076
6097;317.0000;462.5115;145.5115;45.9027;0.5450;3.8901;18.746;-3670.145020;1268.737671;2338.670898;0.288597;0.707617;0.065109;0.641678;374.8627;57.8627;18.2532;0.2419;348.1099;31.1099;9.8139;0.1351
6123;337.0000;523.8192;186.8192;55.4360;0.6363;3.8715;15.452;-3724.842285;1299.721436;2123.621338;0.224386;0.727832;0.081697;0.642835;373.9143;36.9143;10.9538;0.1500;379.8359;42.8359;12.7110;0.1726
6157;367.0000;551.6584;184.6584;50.3157;0.5880;3.9031;11.821;-3820.376221;1315.719971;1894.892334;0.190637;0.743208;0.072143;0.637255;354.0721;-12.9279;-3.5226;-0.0517;397.6458;30.6458;8.3504;0.1157
6217;397.0000;573.7024;176.7024;44.5094;0.5312;3.8880;5.466;-3881.974854;1316.874268;1461.972290;0.181984;0.758298;0.066781;0.622420;454.7541;57.7541;14.5476;0.1959;418.1385;21.1385;5.3246;0.0748
6367;397.0000;554.7767;157.7767;39.7422;0.4828;4.0805;11.180;-4046.247070;1341.091309;316.661713;0.128117;0.706173;0.014644;0.696198;212.9367;-184.0633;-46.3635;-0.8987;406.2728;9.2728;2.3357;0.0333
6394;397.0000;561.0507;164.0507;41.3226;0.4990;4.0571;13.939;-3985.912354;1346.079224;128.374146;0.120550;0.695475;0.016937;0.708163;443.3895;46.3895;11.6850;0.1594;400.7024;3.7024;0.9326;0.0134
6425;367.0000;534.2472;167.2472;45.5714;0.5417;4.0881;16.744;-3968.380127;1347.151123;-72.903526;0.131241;0.682220;-0.006708;0.719240;414.4766;47.4766;12.9364;0.1755;395.3020;28.3020;7.7117;0.1072
6457;337.0000;492.4034;155.4034;46.1138;0.5471;4.1156;19.940;-3930.410645;1397.198120;-301.065094;0.115854;0.685756;-0.033981;0.717748;258.7254;-78.2746;-23.2269;-0.3813;362.5124;25.5124;7.5704;0.1053
6486;317.0000;454.5637;137.5637;43.3955;0.5200;4.0103;22.344;-3779.333740;1543.287231;-420.215912;0.141267;0.668722;-0.104030;0.722518;372.1309;55.1309;17.3914;0.2313;331.0932;14.0932;4.4458;0.0628
6554;297.0000;453.7735;156.7735;52.7857;0.6115;3.9932;22.430;-3771.939697;1871.212524;-353.735077;0.040427;0.692436;-0.176667;0.698346;356.3878;59.3878;19.9959;0.2630;334.7697;37.7697;12.7171;0.1727
6583;337.0000;508.1918;171.1918;50.7987;0.5926;3.9236;20.732;-3747.166748;1892.368896;-205.001114;0.026524;0.695613;-0.192782;0.691559;354.5281;17.5281;5.2012;0.0732;373.4434;36.4434;10.8141;0.1481
6613;367.0000;561.2547;194.2547;52.9304;0.6129;3.8810;18.320;-3757.501221;1908.846069;-15.183199;0.024870;0.708310;-0.169583;0.684777;440.0686;73.0686;19.9097;0.2619;418.2444;51.2444;13.9631;0.1886
6646;397.0000;588.2069;191.2069;48.1629;0.5672;3.8835;15.133;-3815.705078;1899.428589;213.158615;0.033665;0.722370;-0.168616;0.669789;416.2692;19.2692;4.8537;0.0684;432.0194;35.0194;8.8210;0.1220
6676;417.0000;621.5558;204.5558;49.0542;0.5758;3.8248;12.614;-3793.412842;1882.449341;411.627197;0.023231;0.728458;-0.160474;0.665625;419.1026;2.1026;0.5042;0.0073;463.0774;46.0774;11.0497;0.1512
6708;497.0000;641.5225;144.5225;29.0790;0.3683;3.7708;10.798;-3760.687012;1885.292969;576.456604;0.002493;0.751471;-0.154129;0.641506;429.3358;-67.6642;-13.6145;-0.2111;476.5154;-20.4846;-4.1216;-0.0607
6772;417.0000;605.3232;188.3232;45.1614;0.5377;3.8389;7.362;-3851.484131;1895.775879;1064.271729;0.014494;0.778135;-0.124624;0.615438;399.1129;-17.8871;-4.2895;-0.0633;442.2003;25.2003;6.0432;0.0847
6866;397.0000;562.6477;165.6477;41.7249;0.5031;3.8254;13.854;-3736.551270;1891.082275;1876.834229;0.021083;0.787412;-0.118423;0.604578;413.0334;16.0334;4.0386;0.0571;409.1742;12.1742;3.0665;0.0436
6901;367.0000;523.1628;156.1628;42.5512;0.5115;3.8440;17.088;-3689.900635;1884.010254;2122.369141;0.030094;0.807493;-0.096393;0.581169;361.0093;-5.9907;-1.6323;-0.0237;386.8472;19.8472;5.4080;0.0760
6935;337.0000;477.6002;140.6002;41.7211;0.5031;3.8005;20.152;-3580.158936;1925.008179;2299.797363;0.014114;0.788216;-0.093620;0.608072;340.3843;3.3843;1.0042;0.0144;354.5000;17.5000;5.1929;0.0730
6962;317.0000;419.3685;102.3685;32.2929;0.4037;3.7887;22.374;-3519.251221;2072.366699;2376.989990;0.016081;0.771945;-0.122818;0.623505;296.6598;-20.3402;-6.4165;-0.0957;309.0638;-7.9362;-2.5035;-0.0366
6996;277.0000;385.6521;108.6521;39.2246;0.4774;3.7755;23.039;-3497.524658;2230.483154;2325.906738;-0.023614;0.731271;-0.146231;0.665809;333.3003;56.3003;20.3250;0.2669;287.4126;10.4126;3.7590;0.0532
7045;337.0000;511.3028;174.3028;51.7219;0.6014;3.6742;19.046;-3508.770020;2280.094238;1925.106567;-0.017407;0.760386;-0.211954;0.613665;362.2219;25.2219;7.4842;0.1041;388.5270;51.5270;15.2899;0.2053
7073;367.0000;545.7402;178.7402;48.7031;0.5724;3.7069;16.620;-3592.122314;2260.929688;1732.996826;0.000016;0.769297;-0.223296;0.598599;417.1318;50.1318;13.6599;0.1847;405.7326;38.7326;10.5539;0.1447
7105;397.0000;580.2950;183.2950;46.1700;0.5476;3.6954;14.651;-3621.764893;2259.633057;1492.692261;0.000394;0.758661;-0.231752;0.608871;349.7809;-47.2191;-11.8940;-0.1827;415.9206;18.9206;4.7659;0.0672
7138;417.0000;602.7542;185.7542;44.5454;0.5315;3.6906;13.424;-3642.448242;2255.399414;1253.227295;0.023094;0.760446;-0.226956;0.608013;304.3805;-112.6195;-27.0071;-0.4542;434.4722;17.4722;4.1900;0.0592
7173;397.0000;582.8185;185.8185;46.8057;0.5539;3.7939;12.690;-3759.555664;2239.061523;1023.100220;0.022032;0.764848;-0.239518;0.597623;416.3952;19.3952;4.8854;0.0688;425.5244;28.5244;7.1850;0.1001
7263;367.0000;530.2352;163.2352;44.4782;0.5309;3.9453;16.793;-3853.898438;2229.922852;312.863098;-0.032316;0.740939;-0.237932;0.627179;472.8759;105.8759;28.8490;0.3657;393.2858;26.2858;7.1624;0.0998
7295;337.0000;484.2812;147.2812;43.7036;0.5231;3.9839;19.577;-3837.467773;2229.054443;48.345215;-0.071482;0.740653;-0.241459;0.622913;372.2427;35.2427;10.4578;0.1435;364.8387;27.8387;8.2607;0.1145
7332;277.0000;364.4930;87.4930;31.5859;0.3960;4.0700;23.003;-3837.848389;2202.086914;-277.580627;-0.090306;0.784608;-0.218432;0.573168;307.2704;30.2704;10.9279;0.1496;278.7205;1.7205;0.6211;0.0089
7365;237.0000;309.5421;72.5421;30.6085;0.3852;4.2048;23.998;-3933.995850;2106.450439;-456.490936;-0.062764;0.794180;-0.206485;0.568070;207.5389;-29.4611;-12.4308;-0.1915;238.1237;1.1237;0.4741;0.0068
7395;227.0000;315.9099;88.9099;39.1673;0.4768;4.2709;23.715;-3995.922363;1852.626343;-553.254578;-0.124075;0.798248;-0.136456;0.573397;248.3555;21.3555;9.4077;0.1297;239.6837;12.6837;5.5875;0.0784
7430;257.0000;359.3084;102.3084;39.8087;0.4835;4.4929;21.191;-4256.087891;1383.193359;-512.985046;0.103485;0.779671;0.045357;0.615912;263.1220;6.1220;2.3821;0.0340;261.6183;4.6183;1.7970;0.0257
7466;237.0000;350.5056;113.5056;47.8926;0.5646;4.9611;18.953;-4754.677734;1274.011841;-484.037872;0.117192;0.646529;0.141807;0.740376;369.6646;132.6646;55.9766;0.6413;260.2711;23.2711;9.8190;0.1351
7504;227.0000;321.4490;94.4490;41.6075;0.5019;5.2917;15.243;-5161.372559;1246.281372;-251.678558;0.143438;0.565964;0.155971;0.796733;257.4100;30.4100;13.3965;0.1814;235.9060;8.9060;3.9233;0.0555
7537;207.0000;299.9500;92.9500;44.9034;0.5351;5.5221;12.607;-5439.460449;1235.375732;-57.609566;0.159287;0.572197;0.170078;0.786315;229.1124;22.1124;10.6823;0.1464;222.3711;15.3711;7.4256;0.1033
7578;197.0000;287.8373;90.8373;46.1103;0.5471;5.7021;9.072;-5672.664062;1219.788452;257.374542;0.187788;0.616584;0.191323;0.740240;217.1972;20.1972;10.2524;0.1408;209.2351;12.2351;6.2107;0.0869
8458;4.6000;2.1241;-2.4759;-53.8250;-1.1148;2.5162;54.912;-1421.884033;1572.725952;3094.612549;0.110040;0.977431;-0.009780;0.180066;10.2561;5.6561;122.9597;1.1568;5.5564;0.9564;20.7909;0.2725
8498;6.3000;5.2610;-1.0390;-16.4928;-0.2600;2.2415;48.423;-1474.218506;1599.232666;2711.847168;0.065297;0.971926;-0.045028;0.221516;7.0649;0.7649;12.1414;0.1653;8.6518;2.3518;37.3309;0.4577
8526;9.0000;8.9272;-0.0728;-0.8087;-0.0117;2.1251;44.735;-1504.109741;1673.029541;2523.919678;0.025327;0.970003;-0.038406;0.238699;5.2208;-3.7792;-41.9907;-0.7856;11.1097;2.1097;23.4406;0.3038
8560;13.0000;15.9402;2.9402;22.6171;0.2942;1.8964;43.092;-1389.787842;1792.436646;2297.569580;-0.003000;0.952820;-0.077946;0.293342;11.9609;-1.0391;-7.9931;-0.1202;20.2166;7.2166;55.5127;0.6370
8591;43.0000;131.7168;88.7168;206.3182;1.6150;1.7580;38.162;-1395.698486;1852.165894;2062.848145;-0.053656;0.943669;-0.087812;0.314481;169.5873;126.5873;294.3891;1.9796;111.9367;68.9367;160.3179;1.3803
8621;367.0000;759.5081;392.5081;106.9504;1.0493;1.6953;29.998;-1483.973755;1757.194702;1844.213013;-0.025037;0.941726;-0.064228;0.329241;568.3299;201.3299;54.8583;0.6309;591.9091;224.9091;61.2831;0.6896
8651;737.0000;962.8145;225.8145;30.6397;0.3856;1.8166;27.062;-1626.270386;1578.505005;1863.716187;0.034080;0.924595;-0.070766;0.372767;739.3089;2.3089;0.3133;0.0045;726.7680;-10.2320;-1.3883;-0.0202
8682;797.0000;1133.8444;336.8444;42.2640;0.5086;1.9942;23.127;-1840.040039;1485.908569;1831.023315;0.116824;0.902365;-0.079446;0.407157;922.8521;125.8521;15.7907;0.2115;829.5623;32.5623;4.0856;0.0578
8713;997.0000;1404.1730;407.1730;40.8398;0.4941;2.1465;14.742;-2086.865234;1446.791748;1599.915527;0.110180;0.837239;-0.115841;0.522946;1089.7714;92.7714;9.3051;0.1284;998.3943;1.3943;0.1398;0.0020
8757;967.0000;1218.9733;251.9733;26.0572;0.3341;2.4362;5.756;-2442.538330;1431.871582;1306.503296;0.148028;0.818022;-0.125913;0.541363;944.8660;-22.1340;-2.2889;-0.0334;870.8539;-96.1461;-9.9427;-0.1511
8783;897.0000;1177.2242;280.2242;31.2402;0.3922;2.5392;0.485;-2564.310059;1447.402222;1087.239990;0.153060;0.789833;-0.118262;0.582023;397.0004;-499.9996;-55.7413;-1.1760;861.7084;-35.2916;-3.9344;-0.0579
8813;967.0000;1220.5359;253.5359;26.2188;0.3359;2.5787;7.216;-2592.996338;1456.953003;743.482056;0.151513;0.748090;-0.080504;0.641034;918.8436;-48.1564;-4.9800;-0.0737;889.1603;-77.8397;-8.0496;-0.1211
8846;897.0000;1114.3904;217.3904;24.2353;0.3131;2.7374;14.313;-2695.187744;1423.896362;393.713928;0.150000;0.751853;-0.073160;0.637860;935.8942;38.8942;4.3360;0.0612;805.8912;-91.1088;-10.1571;-0.1545
8881;797.0000;999.8305;202.8305;25.4492;0.3271;2.8470;20.635;-2715.483398;1415.653564;67.644081;0.111322;0.742345;-0.103957;0.652475;680.3417;-116.6583;-14.6372;-0.2283;720.3887;-76.6113;-9.6125;-0.1458
8910;697.0000;690.7171;-6.2829;-0.9014;-0.0131;2.8481;28.210;-2567.025146;1340.756958;-275.130951;0.220359;0.791739;0.012495;0.569592;450.4882;-246.5118;-35.3675;-0.6297;516.3079;-180.6921;-25.9243;-0.4329
8935;417.0000;527.9175;110.9175;26.5989;0.3403;2.7393;33.332;-2349.142578;1318.341675;-437.710541;0.214649;0.824178;0.102681;0.513919;380.8739;-36.1261;-8.6633;-0.1307;395.3120;-21.6880;-5.2010;-0.0771
8968;397.0000;647.6832;250.6832;63.1444;0.7061;2.5052;36.580;-2071.438232;1310.577148;-430.838318;0.201362;0.782073;0.253874;0.532319;646.3231;249.3231;62.8018;0.7031;492.9550;95.9550;24.1700;0.3123
9000;557.0000;800.4722;243.4722;43.7114;0.5232;2.3074;39.124;-1849.043579;1320.769409;-399.729797;0.127173;0.727483;0.322035;0.592359;615.1204;58.1204;10.4345;0.1432;623.1726;66.1726;11.8802;0.1620
9030;697.0000;1072.7563;375.7563;53.9105;0.6221;2.2255;37.752;-1819.644775;1408.339966;-313.980743;0.053416;0.712674;0.326705;0.618471;828.7295;131.7295;18.8995;0.2497;798.9283;101.9283;14.6239;0.1969
9059;797.0000;1002.2521;205.2521;25.7531;0.3306;2.3018;35.910;-1935.758423;1730.954956;-276.770203;-0.003753;0.747519;0.140458;0.649210;701.0737;-95.9263;-12.0359;-0.1850;755.4828;-41.5172;-5.2092;-0.0772
9098;417.0000;568.3621;151.3621;36.2979;0.4468;2.4980;37.675;-2054.581299;1767.278442;-445.817108;-0.022279;0.710743;0.131667;0.690660;424.6544;7.6544;1.8356;0.0262;487.2510;70.2510;16.8468;0.2246
9132;367.0000;584.7960;217.7960;59.3449;0.6722;2.6302;35.940;-2200.613770;1571.425171;-483.825378;-0.006819;0.730809;0.214419;0.647994;406.5377;39.5377;10.7732;0.1476;473.2037;106.2037;28.9383;0.3667
9165;417.0000;659.4843;242.4843;58.1497;0.6613;2.8889;32.717;-2493.069824;1330.666138;-491.915436;0.079047;0.642130;0.283555;0.707826;567.2832;150.2832;36.0391;0.4440;501.3160;84.3160;20.2197;0.2657
9200;497.0000;704.5300;207.5300;41.7565;0.5034;3.0667;29.787;-2716.767822;1177.469604;-428.757172;0.142727;0.597010;0.344127;0.710482;423.5885;-73.4115;-14.7709;-0.2306;533.6500;36.6500;7.3742;0.1026
9228;597.0000;856.9354;259.9354;43.5403;0.5215;3.0682;25.962;-2805.219727;1093.175659;-223.387543;0.221413;0.599644;0.346012;0.686789;1015.0583;418.0583;70.0265;0.7658;641.8259;44.8259;7.5085;0.1045
9258;697.0000;902.5095;205.5095;29.4849;0.3728;3.1115;21.719;-2928.641602;1020.972473;3.880430;0.303138;0.595194;0.354006;0.654622;752.8461;55.8461;8.0123;0.1112;647.1989;-49.8011;-7.1451;-0.1069
9289;637.0000;842.2449;205.2449;32.2205;0.4029;3.2248;18.079;-3094.455811;924.657471;219.216400;0.397480;0.569986;0.375243;0.613448;588.0757;-48.9243;-7.6804;-0.1153;627.5595;-9.4405;-1.4820;-0.0215
9325;597.0000;742.4075;145.4075;24.3564;0.3145;3.3386;14.816;-3246.817871;839.013428;466.640808;0.454929;0.517362;0.374445;0.620618;482.9548;-114.0452;-19.1031;-0.3058;532.8144;-64.1856;-10.7514;-0.1641
9356;557.0000;694.5964;137.5964;24.7031;0.3185;3.4184;13.031;-3341.013428;765.776978;686.522522;0.466453;0.532246;0.365863;0.604385;669.1691;112.1691;20.1381;0.2647;505.3177;-51.6823;-9.2787;-0.1405
9390;517.0000;648.0336;131.0336;25.3450;0.3259;3.5411;11.557;-3473.314209;735.958313;898.872620;0.490228;0.527460;0.385369;0.577021;258.6369;-258.3631;-49.9735;-0.9992;475.9353;-41.0647;-7.9429;-0.1194
9419;497.0000;620.1104;123.1104;24.7707;0.3193;3.6408;11.369;-3567.490723;697.768311;1072.746094;0.503075;0.529628;0.411004;0.545422;290.2018;-206.7982;-41.6093;-0.7762;457.0125;-39.9875;-8.0458;-0.1210
9490;397.0000;579.5245;182.5245;45.9760;0.5457;3.7226;13.470;-3604.782959;701.668762;1590.137573;0.519656;0.552289;0.391358;0.521319;596.0987;199.0987;50.1508;0.5864;423.9560;26.9560;6.7899;0.0948
9519;367.0000;524.6049;157.6049;42.9441;0.5155;3.8183;14.425;-3680.142578;806.868286;1832.020630;0.510331;0.578782;0.297308;0.562301;357.3298;-9.6702;-2.6349;-0.0385;379.1578;12.1578;3.3128;0.0470
9603;417.0000;628.4423;211.4423;50.7056;0.5917;3.3065;19.606;-3103.477783;1228.810059;2172.188232;0.282088;0.750250;0.091137;0.590971;451.2200;34.2200;8.2062;0.1138;466.1032;49.1032;11.7754;0.1606
9635;517.0000;720.4407;203.4407;39.3502;0.4787;3.1231;20.245;-2922.729248;1321.152832;2150.899902;0.205721;0.813056;0.181543;0.513480;483.8291;-33.1709;-6.4160;-0.0957;527.2483;10.2483;1.9823;0.0283
9671;637.0000;923.2194;286.2194;44.9324;0.5354;2.8848;15.895;-2776.337402;1366.319214;1858.773438;0.134209;0.830054;0.232048;0.489031;643.3518;6.3518;0.9971;0.0143;675.9476;38.9476;6.1142;0.0856
9697;737.0000;1062.2737;325.2737;44.1348;0.5274;2.7556;12.571;-2696.166748;1358.080933;1663.378784;0.156625;0.822836;0.229803;0.495581;901.2732;164.2732;22.2894;0.2903;783.8829;46.8829;6.3613;0.0890
9723;837.0000;1187.7565;350.7565;41.9064;0.5049;2.5956;8.264;-2580.689209;1334.362061;1421.075317;0.165123;0.796989;0.351470;0.462614;810.6777;-26.3223;-3.1448;-0.0461;856.3381;19.3381;2.3104;0.0330
9751;897.0000;1267.5372;370.5372;41.3085;0.4988;2.5067;1.784;-2527.855957;1388.685547;1106.619751;0.146856;0.839980;0.297303;0.429509;859.5363;-37.4637;-4.1766;-0.0615;933.0778;36.0778;4.0221;0.0569
9781;967.0000;1328.3448;361.3448;37.3676;0.4580;2.5044;6.167;-2523.174316;1457.879639;796.529053;0.098470;0.796728;0.304806;0.512467;984.3242;17.3242;1.7915;0.0256;965.2754;-1.7246;-0.1783;-0.0026
9811;997.0000;1531.5219;534.5219;53.6130;0.6193;2.3769;12.665;-2359.261475;1466.035156;539.976868;0.096457;0.789715;0.272828;0.540936;1123.4355;126.4355;12.6816;0.1723;1122.4818;125.4818;12.5859;0.1710
9837;1297.0000;1757.1711;460.1711;35.4797;0.4381;2.2173;18.239;-2150.662354;1467.950684;361.534424;0.088869;0.786681;0.251368;0.556820;1435.2229;138.2229;10.6571;0.1461;1296.6167;-0.3833;-0.0296;-0.0004
9868;1497.0000;2049.3984;552.3984;36.9004;0.4531;2.0088;22.671;-1900.441528;1469.005249;274.622620;-0.035640;0.752549;0.264032;0.602235;1610.0076;113.0076;7.5489;0.1050;1483.2206;-13.7794;-0.9205;-0.0133
9897;1697.0000;2338.4995;641.4995;37.8020;0.4626;1.8640;22.216;-1766.030151;1357.764282;352.091339;-0.014512;0.740867;0.316490;0.592233;1646.2719;-50.7281;-2.9893;-0.0438;1698.8402;1.8402;0.1084;0.0016
9923;1797.0000;2346.7256;549.7256;30.5913;0.3851;1.8808;22.221;-1775.538208;1222.868408;384.111298;0.058375;0.713931;0.326593;0.616629;1390.0106;-406.9894;-22.6483;-0.3705;1683.1095;-113.8905;-6.3378;-0.0945
9933;1797.0000;2170.3887;373.3887;20.7784;0.2724;1.9475;22.681;-1828.838013;1149.594971;373.788544;0.133052;0.725397;0.342646;0.581972;1329.3733;-467.6267;-26.0226;-0.4348;1573.0455;-223.9545;-12.4627;-0.1920
9955;1397.0000;1648.5214;251.5214;18.0044;0.2388;2.2281;23.579;-2072.988037;1044.801147;271.840149;0.225351;0.705714;0.346309;0.575548;1376.5768;-20.4232;-1.4619;-0.0212;1211.7368;-185.2632;-13.2615;-0.2053
9964;1397.0000;1465.5455;68.5455;4.9066;0.0691;2.3514;24.000;-2179.411865;1012.323547;215.949661;0.246055;0.712364;0.350652;0.555911;1211.6311;-185.3689;-13.2691;-0.2054;1066.8518;-330.1482;-23.6327;-0.3890
9987;967.0000;1179.0859;212.0859;21.9324;0.2861;2.5977;24.926;-2386.019531;910.729004;115.392136;0.296088;0.657143;0.372550;0.584552;897.7216;-69.2784;-7.1643;-0.1072;849.1723;-117.8277;-12.1849;-0.1875
10018;697.0000;853.0184;156.0184;22.3843;0.2914;2.9465;26.141;-2674.085938;764.095947;-32.683990;0.342472;0.651833;0.369165;0.567048;693.2925;-3.7075;-0.5319;-0.0077;622.2813;-74.7187;-10.7200;-0.1636
10050;597.0000;766.3209;169.3209;28.3620;0.3602;3.2910;22.839;-3057.922119;697.041443;37.248173;0.374082;0.586227;0.438179;0.569560;569.2355;-27.7645;-4.6507;-0.0687;546.2715;-50.7285;-8.4972;-0.1281
10145;497.0000;637.3189;140.3189;28.2332;0.3588;3.7465;12.194;-3666.048584;672.215698;814.045593;0.391287;0.616699;0.426900;0.533229;412.8470;-84.1530;-16.9322;-0.2676;466.8115;-30.1885;-6.0742;-0.0904
10172;397.0000;580.8149;183.8149;46.3010;0.5489;3.8870;10.330;-3822.622314;708.747253;1079.897217;0.412926;0.614645;0.390598;0.546933;494.9001;97.9001;24.6600;0.3180;431.1359;34.1359;8.5985;0.1190
10318;207.0000;306.0740;99.0740;47.8619;0.5642;5.4382;8.898;-5358.071289;812.329407;1791.017822;0.311691;0.692640;0.378047;0.529320;199.4317;-7.5683;-3.6562;-0.0537;226.0281;19.0281;9.1923;0.1269
10353;197.0000;275.1982;78.1982;39.6945;0.4823;5.7428;10.611;-5621.772461;762.781006;2036.868286;0.345841;0.706036;0.329074;0.523084;221.5852;24.5852;12.4798;0.1697;203.7203;6.7203;3.4113;0.0484
