Format Version,1.23,Take Name,Illuminance Optitrack_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 03.20.26.743,Capture Start Frame,1623671,Total Frames in Take,16332,Total Exported Frames,16332,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
9723,81.025000,0.018700,-0.702890,-0.006317,-0.711025,-1242.556086,1668.098218,727.799223
9724,81.033000,0.019751,-0.703060,-0.006484,-0.710827,-1240.319083,1668.829419,729.614649
9725,81.042000,0.020688,-0.704811,-0.006266,-0.709065,-1238.077763,1669.509049,731.030310
9726,81.050000,0.022120,-0.705211,-0.007000,-0.708618,-1235.874166,1670.224245,732.674321
9727,81.058000,0.022764,-0.705631,-0.007187,-0.708177,-1233.544090,1670.877626,734.371676
9728,81.067000,0.024083,-0.705081,-0.008611,-0.708666,-1231.164092,1671.727404,736.059707
9729,81.075000,0.024225,-0.705681,-0.007321,-0.708078,-1228.584684,1672.000755,737.499959
9730,81.083000,0.024441,-0.705981,-0.007342,-0.707771,-1226.205167,1672.530242,739.066053
9731,81.092000,0.025023,-0.705689,-0.008287,-0.708031,-1223.806907,1673.181888,740.786451
9732,81.100000,0.025990,-0.705337,-0.008883,-0.708340,-1221.273622,1673.707447,742.289554
9733,81.108000,0.025619,-0.705666,-0.007857,-0.708038,-1218.794312,1673.922718,743.691181
9734,81.117000,0.026279,-0.705612,-0.008908,-0.708055,-1216.501393,1674.457879,745.154223
9735,81.125000,0.026688,-0.705990,-0.009085,-0.707661,-1214.270652,1674.828279,746.597159
9736,81.133000,0.026684,-0.706118,-0.009633,-0.707525,-1211.812427,1675.252638,747.991495
9737,81.142000,0.027090,-0.706403,-0.010315,-0.707216,-1209.598720,1675.602478,749.343762
9738,81.150000,0.026744,-0.706551,-0.010625,-0.707077,-1207.246884,1675.923272,750.744915
9739,81.158000,0.026919,-0.707582,-0.011351,-0.706027,-1205.229914,1676.286499,752.016017
9740,81.167000,0.027407,-0.707336,-0.011360,-0.706254,-1202.782368,1676.390327,753.289344
9741,81.175000,0.026343,-0.707518,-0.010908,-0.706120,-1200.188212,1676.574427,754.597292
9742,81.183000,0.025009,-0.707225,-0.011319,-0.706455,-1197.677469,1676.993102,756.108944
9743,81.192000,0.025498,-0.705963,-0.011469,-0.707697,-1195.228177,1677.224703,757.354890
9744,81.200000,0.025127,-0.706523,-0.010891,-0.707160,-1193.188736,1677.358167,758.497081
9745,81.208000,0.025753,-0.706581,-0.012363,-0.707055,-1191.387355,1677.785421,759.800642
9746,81.217000,0.025228,-0.706840,-0.011968,-0.706822,-1189.267634,1677.893374,760.943512
9747,81.225000,0.025708,-0.706084,-0.012542,-0.707550,-1187.215417,1678.213986,762.184237
9748,81.233000,0.025728,-0.706254,-0.012567,-0.707379,-1185.265402,1678.402991,763.329037
9749,81.242000,0.026615,-0.706915,-0.013195,-0.706674,-1183.520530,1678.660206,764.365978
9750,81.250000,0.026273,-0.707262,-0.013901,-0.706327,-1181.626574,1678.951271,765.666661
9751,81.258000,0.026546,-0.708064,-0.013675,-0.705516,-1179.762905,1679.043802,766.635278
9752,81.267000,0.026976,-0.707543,-0.013669,-0.706022,-1177.789626,1679.328598,767.774479
9753,81.275000,0.026465,-0.707331,-0.014949,-0.706229,-1175.980287,1679.816785,769.196637
9754,81.283000,0.026958,-0.706131,-0.015054,-0.707408,-1173.946779,1680.091293,770.250917
9755,81.292000,0.026679,-0.706972,-0.015431,-0.706570,-1172.292708,1680.326211,771.425607
9756,81.300000,0.027707,-0.707055,-0.017505,-0.706398,-1170.846347,1680.789354,772.647044
9757,81.308000,0.027694,-0.707318,-0.017709,-0.706131,-1169.169640,1681.031651,773.795814
9758,81.317000,0.028603,-0.707299,-0.019634,-0.706063,-1167.633053,1681.567199,775.073433
9759,81.325000,0.028011,-0.707307,-0.019286,-0.706088,-1165.740347,1681.805825,776.268503
9760,81.333000,0.028923,-0.707248,-0.020424,-0.706078,-1164.221025,1682.201051,777.421525
9761,81.342000,0.028440,-0.707305,-0.021332,-0.706014,-1162.580060,1682.584652,778.778531
9762,81.350000,0.029436,-0.706688,-0.021840,-0.706575,-1160.921032,1682.820053,779.850535
9763,81.358000,0.031507,-0.704946,-0.025772,-0.708092,-1159.400332,1683.820201,781.331870
9764,81.367000,0.029925,-0.707228,-0.021810,-0.706015,-1158.000436,1683.202525,781.971591
9765,81.375000,0.031273,-0.705686,-0.025309,-0.707382,-1156.492130,1684.106854,783.575458
9766,81.383000,0.031943,-0.704809,-0.026082,-0.708198,-1154.814860,1684.474129,784.685801
9767,81.392000,0.032329,-0.704852,-0.025984,-0.708141,-1153.249779,1684.684402,785.735887
9768,81.400000,0.031247,-0.705416,-0.023572,-0.707712,-1151.458332,1684.530945,786.592647
9769,81.408000,0.034181,-0.702548,-0.028202,-0.710256,-1149.802219,1685.730608,788.019702
9770,81.417000,0.035611,-0.702529,-0.028232,-0.710202,-1148.708480,1685.857495,788.822668
9771,81.425000,0.035363,-0.703373,-0.028840,-0.709355,-1147.465175,1686.428486,790.013506
9772,81.433000,0.035608,-0.704312,-0.027101,-0.708479,-1145.917099,1686.416239,790.592424
9773,81.442000,0.036338,-0.703699,-0.028688,-0.708988,-1144.103672,1687.127598,791.911113
9774,81.450000,0.036919,-0.701953,-0.031030,-0.710589,-1142.130721,1687.934662,793.311180
9775,81.458000,0.039045,-0.701111,-0.032053,-0.711260,-1140.432096,1688.444209,794.247813
9776,81.467000,0.038251,-0.700918,-0.031375,-0.711524,-1138.353079,1688.780044,795.201324
9777,81.475000,0.038218,-0.700462,-0.032043,-0.711945,-1136.510088,1689.202172,796.334210
9778,81.483000,0.039279,-0.699286,-0.032338,-0.713029,-1134.310830,1689.596686,797.393207
9779,81.492000,0.039961,-0.699010,-0.033552,-0.713206,-1132.399325,1690.319833,798.342679
9780,81.500000,0.041356,-0.697261,-0.036011,-0.714717,-1130.416643,1691.116402,799.586047
9781,81.508000,0.042419,-0.696358,-0.036661,-0.715502,-1128.485902,1691.564427,800.484552
9782,81.517000,0.041526,-0.697170,-0.036204,-0.714786,-1126.419245,1692.181639,801.387243
9783,81.525000,0.041458,-0.697316,-0.038610,-0.714521,-1124.504922,1693.144175,802.489495
9784,81.533000,0.041794,-0.696775,-0.039411,-0.714986,-1122.311594,1693.577202,803.314834
9785,81.542000,0.041502,-0.696134,-0.036796,-0.715766,-1119.531517,1693.502654,803.979053
9786,81.550000,0.042229,-0.694880,-0.036654,-0.716949,-1117.052294,1693.907287,804.894392
9787,81.558000,0.041771,-0.694646,-0.034887,-0.717290,-1114.381631,1694.090217,805.506671
9788,81.567000,0.042627,-0.693141,-0.035477,-0.718665,-1111.774921,1694.454420,806.337635
9789,81.575000,0.043415,-0.692257,-0.035931,-0.719448,-1109.433426,1694.894271,807.021210
9790,81.583000,0.043704,-0.692785,-0.035109,-0.718962,-1107.248771,1695.179263,807.426498
9791,81.592000,0.043674,-0.691664,-0.035792,-0.720008,-1104.677466,1695.872637,808.346157
9792,81.600000,0.043220,-0.690868,-0.035825,-0.720798,-1102.123587,1696.388528,809.057430
9793,81.608000,0.043685,-0.690818,-0.036269,-0.720796,-1099.835230,1696.979395,809.643332
9794,81.617000,0.044213,-0.690964,-0.036039,-0.720635,-1097.244973,1697.391768,809.969463
9795,81.625000,0.045168,-0.689336,-0.037136,-0.722078,-1094.325364,1697.875271,810.673742
9796,81.633000,0.047443,-0.688052,-0.037624,-0.723131,-1091.707926,1698.193249,810.918015
9797,81.642000,0.047244,-0.687228,-0.038013,-0.723907,-1089.180043,1698.856176,811.557156
9798,81.650000,0.048549,-0.686697,-0.037803,-0.724335,-1086.516250,1699.292373,811.696335
9799,81.658000,0.049932,-0.685939,-0.037791,-0.724959,-1083.711713,1699.668410,811.813936
9800,81.667000,0.050174,-0.683752,-0.039272,-0.726927,-1080.608325,1700.473317,812.585304
9801,81.675000,0.049867,-0.681915,-0.041355,-0.728557,-1077.710745,1701.304912,813.431799
9802,81.683000,0.051585,-0.683015,-0.040455,-0.727456,-1075.236163,1701.592231,813.025122
9803,81.692000,0.050926,-0.683859,-0.036784,-0.726905,-1072.041094,1701.514332,812.709480
9804,81.700000,0.051789,-0.682857,-0.037085,-0.727770,-1069.013907,1702.161025,812.853679
9805,81.708000,0.053230,-0.682950,-0.037274,-0.727569,-1066.242402,1702.752436,812.653106
9806,81.717000,0.055722,-0.681190,-0.040263,-0.728872,-1063.731698,1703.855221,812.819017
9807,81.725000,0.056534,-0.680103,-0.040718,-0.729798,-1060.635406,1704.792033,812.793493
9808,81.733000,0.057465,-0.679401,-0.041356,-0.730343,-1057.845915,1705.524632,812.803119
9809,81.742000,0.058459,-0.678898,-0.041464,-0.730727,-1054.800948,1706.353288,812.561729
9810,81.750000,0.059777,-0.678352,-0.041958,-0.731099,-1052.002583,1707.085214,812.313530
9811,81.758000,0.061805,-0.678048,-0.041611,-0.731232,-1049.148706,1707.521939,811.767370
9812,81.767000,0.063127,-0.676631,-0.042062,-0.732404,-1045.703622,1708.398990,811.664098
9813,81.775000,0.064505,-0.676325,-0.042342,-0.732551,-1042.805122,1709.175200,811.314788
9814,81.783000,0.065068,-0.675333,-0.042722,-0.733393,-1039.482808,1710.134954,811.119495
9815,81.792000,0.066392,-0.674653,-0.043463,-0.733857,-1036.353849,1711.036809,810.732612
9816,81.800000,0.066983,-0.674749,-0.043312,-0.733724,-1033.209703,1711.841203,810.307723
9817,81.808000,0.068189,-0.673234,-0.043837,-0.734973,-1029.854579,1712.790840,810.003028
9818,81.817000,0.069631,-0.672726,-0.045889,-0.735177,-1027.024257,1714.013301,809.738594
9819,81.825000,0.070631,-0.672111,-0.046457,-0.735609,-1023.743652,1715.052198,809.296399
9820,81.833000,0.072140,-0.671192,-0.047094,-0.736260,-1020.634036,1715.939392,808.848392
9821,81.842000,0.073693,-0.670180,-0.048097,-0.736963,-1017.461155,1716.932391,808.435429
9822,81.850000,0.074891,-0.669159,-0.049527,-0.737675,-1014.241555,1718.066236,808.058772
9823,81.858000,0.075571,-0.668821,-0.049813,-0.737893,-1010.937755,1719.081706,807.568300
9824,81.867000,0.075827,-0.667933,-0.049438,-0.738696,-1007.098483,1720.067670,807.102869
9825,81.875000,0.076790,-0.667590,-0.050448,-0.738838,-1003.852632,1721.156170,806.618255
9826,81.883000,0.078561,-0.667104,-0.051851,-0.738994,-1000.932380,1722.093190,805.965325
9827,81.892000,0.080347,-0.666120,-0.053828,-0.739548,-998.009562,1723.225973,805.586729
9828,81.900000,0.081844,-0.665479,-0.056142,-0.739788,-995.091625,1724.357049,805.109554
9829,81.908000,0.082750,-0.664747,-0.057478,-0.740243,-991.644296,1725.641928,804.568031
9830,81.917000,0.084391,-0.664179,-0.058063,-0.740522,-988.248309,1726.652449,803.782274
9831,81.925000,0.085652,-0.662924,-0.059610,-0.741378,-984.761093,1727.869031,803.193003
9832,81.933000,0.086576,-0.662751,-0.061206,-0.741296,-981.544373,1729.144984,802.662655
9833,81.942000,0.087516,-0.662866,-0.061644,-0.741046,-978.164472,1730.237774,801.785624
9834,81.950000,0.088671,-0.663275,-0.062845,-0.740442,-975.046915,1731.414363,800.870102
9835,81.958000,0.089439,-0.663488,-0.063602,-0.740094,-971.781056,1732.568945,800.148705
9836,81.967000,0.090555,-0.662787,-0.065007,-0.740464,-968.500595,1733.771622,799.431408
9837,81.975000,0.092127,-0.661943,-0.066780,-0.740868,-965.375896,1734.905260,798.721714
9838,81.983000,0.092952,-0.661899,-0.067561,-0.740732,-962.141275,1735.897489,797.940979
9839,81.992000,0.092463,-0.661175,-0.067232,-0.741470,-958.478987,1736.801639,797.325102
9840,82.000000,0.092027,-0.660447,-0.067885,-0.742114,-954.719444,1737.995183,796.722648
9841,82.008000,0.092658,-0.659470,-0.066156,-0.743059,-950.849220,1738.448294,795.856737
9842,82.017000,0.093636,-0.659690,-0.065824,-0.742771,-947.668161,1739.061002,794.890516
9843,82.025000,0.093728,-0.658625,-0.066725,-0.743624,-944.266534,1740.021222,794.349944
9844,82.033000,0.094035,-0.657659,-0.067698,-0.744351,-941.023464,1740.866562,793.838396
9845,82.042000,0.094030,-0.656700,-0.068966,-0.745082,-937.746694,1741.895587,793.346915
9846,82.050000,0.094020,-0.656258,-0.069627,-0.745411,-934.437800,1742.813332,792.711549
9847,82.058000,0.093934,-0.655351,-0.070126,-0.746173,-931.071794,1743.673848,792.195199
9848,82.067000,0.093746,-0.654669,-0.071886,-0.746627,-928.061577,1744.731394,791.798957
9849,82.075000,0.094578,-0.653827,-0.073088,-0.747144,-924.985893,1745.588410,791.125756
9850,82.083000,0.094471,-0.652982,-0.073404,-0.747865,-921.615810,1746.315274,790.641740
9851,82.092000,0.094173,-0.652156,-0.073844,-0.748579,-918.228482,1747.117566,790.181018
9852,82.100000,0.094328,-0.651739,-0.074919,-0.748817,-915.098038,1747.956711,789.549531
9853,82.108000,0.094655,-0.651605,-0.075954,-0.748787,-912.203531,1748.688334,788.916671
9854,82.117000,0.094995,-0.651457,-0.077008,-0.748765,-909.268463,1749.422360,788.198889
9855,82.125000,0.095610,-0.649975,-0.078442,-0.749826,-906.007198,1750.158964,787.667800
9856,82.133000,0.095843,-0.649720,-0.079361,-0.749920,-902.929751,1750.917721,787.005634
9857,82.142000,0.096520,-0.649556,-0.079783,-0.749930,-899.909172,1751.498791,786.297453
9858,82.150000,0.095925,-0.649560,-0.079747,-0.750007,-896.629367,1752.227526,785.732938
9859,82.158000,0.096005,-0.649564,-0.080329,-0.749932,-893.526909,1752.942899,785.057961
9860,82.167000,0.095836,-0.648925,-0.080964,-0.750438,-890.220597,1753.687806,784.493645
9861,82.175000,0.096661,-0.648205,-0.081412,-0.750906,-887.067807,1754.246693,783.754440
9862,82.183000,0.097453,-0.648056,-0.082355,-0.750829,-884.233227,1754.816842,783.024043
9863,82.192000,0.097487,-0.648135,-0.083485,-0.750631,-881.327472,1755.465530,782.430443
9864,82.200000,0.097988,-0.648429,-0.084328,-0.750218,-878.458253,1756.046751,781.754692
9865,82.208000,0.098259,-0.648069,-0.084818,-0.750439,-875.308029,1756.513533,781.044901
9866,82.217000,0.098829,-0.647574,-0.085635,-0.750698,-872.191725,1757.068918,780.322389
9867,82.225000,0.099584,-0.647443,-0.085982,-0.750671,-869.228210,1757.437990,779.493205
9868,82.233000,0.099560,-0.647724,-0.086228,-0.750404,-866.083990,1757.797062,778.814792
9869,82.242000,0.099393,-0.647854,-0.086680,-0.750262,-862.885120,1758.307404,778.224093
9870,82.250000,0.099624,-0.646832,-0.087139,-0.751060,-859.575580,1758.733890,777.639758
9871,82.258000,0.099728,-0.646906,-0.087574,-0.750931,-856.438038,1759.163232,776.994308
9872,82.267000,0.100443,-0.647562,-0.086742,-0.750367,-853.253019,1759.318069,775.973045
9873,82.275000,0.100752,-0.647038,-0.087025,-0.750744,-850.021603,1759.617161,775.403436
9874,82.283000,0.099727,-0.646777,-0.087080,-0.751100,-846.553841,1760.072791,774.998107
9875,82.292000,0.100013,-0.646124,-0.086764,-0.751660,-843.128522,1760.279166,774.265613
9876,82.300000,0.100127,-0.646114,-0.087119,-0.751612,-839.884202,1760.566229,773.612828
9877,82.308000,0.099855,-0.645823,-0.087454,-0.751860,-836.422162,1760.976024,773.027229
9878,82.317000,0.099371,-0.646318,-0.086891,-0.751564,-833.019466,1761.353496,772.373120
9879,82.325000,0.099786,-0.645806,-0.086830,-0.751956,-829.603605,1761.650431,771.820924
9880,82.333000,0.099885,-0.645967,-0.086409,-0.751853,-826.033544,1762.018451,771.003599
9881,82.342000,0.100009,-0.646133,-0.085548,-0.751793,-822.483789,1762.197673,770.169783
9882,82.350000,0.100497,-0.645305,-0.085876,-0.752401,-818.934319,1762.642216,769.501585
9883,82.358000,0.101330,-0.645477,-0.086145,-0.752111,-815.725652,1762.865087,768.724141
9884,82.367000,0.101232,-0.646515,-0.086238,-0.751222,-812.466552,1763.176220,768.039604
9885,82.375000,0.101820,-0.646794,-0.086251,-0.750900,-809.151031,1763.371887,767.304231
9886,82.383000,0.100966,-0.646628,-0.085048,-0.751295,-805.091310,1763.628931,766.644092
9887,82.392000,0.101107,-0.646795,-0.085088,-0.751128,-801.612787,1763.865637,765.928470
9888,82.400000,0.101180,-0.646819,-0.085843,-0.751012,-798.320610,1764.195469,765.433501
9889,82.408000,0.101047,-0.647237,-0.086832,-0.750556,-795.133393,1764.417291,764.959551
9890,82.417000,0.101345,-0.647100,-0.087638,-0.750540,-791.666549,1764.555637,764.335856
9891,82.425000,0.101175,-0.647154,-0.088177,-0.750453,-788.097792,1764.762898,763.822864
9892,82.433000,0.101308,-0.646496,-0.089375,-0.750860,-784.568641,1764.969455,763.328588
9893,82.442000,0.101381,-0.646713,-0.090350,-0.750547,-781.219848,1765.154030,762.834794
9894,82.450000,0.102205,-0.647701,-0.090153,-0.749606,-777.911174,1765.141714,761.902418
9895,82.458000,0.102312,-0.648236,-0.090437,-0.749095,-774.436501,1765.255549,761.155197
9896,82.467000,0.102812,-0.648035,-0.091734,-0.749043,-771.108182,1765.442283,760.563947
9897,82.475000,0.103080,-0.648206,-0.092913,-0.748713,-767.753351,1765.673962,759.987972
9898,82.483000,0.103064,-0.648776,-0.093491,-0.748149,-764.320563,1765.818194,759.383112
9899,82.492000,0.103817,-0.649096,-0.093806,-0.747728,-760.976925,1765.734947,758.563569
9900,82.500000,0.104257,-0.649227,-0.095151,-0.747383,-757.617179,1765.819313,757.938319
9901,82.508000,0.104557,-0.648770,-0.096475,-0.747568,-754.097165,1765.835706,757.489044
9902,82.517000,0.105088,-0.648580,-0.097950,-0.747467,-750.648335,1765.940546,756.838353
9903,82.525000,0.105753,-0.649409,-0.098723,-0.746551,-747.230962,1765.976068,755.945608
9904,82.533000,0.106412,-0.650055,-0.099677,-0.745767,-743.780395,1766.065237,755.149908
9905,82.542000,0.106376,-0.650847,-0.099448,-0.745113,-740.247132,1766.162533,754.319294
9906,82.550000,0.106190,-0.651099,-0.099979,-0.744848,-736.629975,1766.284805,753.555884
9907,82.558000,0.105861,-0.651740,-0.100337,-0.744286,-732.957836,1766.359040,752.863575
9908,82.567000,0.105916,-0.652540,-0.100827,-0.743510,-729.419147,1766.354451,752.155164
9909,82.575000,0.106127,-0.652759,-0.101445,-0.743204,-725.680953,1766.368731,751.411706
9910,82.583000,0.106512,-0.653378,-0.101347,-0.742618,-721.817824,1766.269480,750.444356
9911,82.592000,0.106648,-0.653906,-0.101513,-0.742111,-717.961217,1766.258253,749.590139
9912,82.600000,0.106991,-0.653610,-0.102199,-0.742228,-714.008828,1766.351098,748.841181
9913,82.608000,0.107185,-0.653583,-0.102560,-0.742174,-709.883280,1766.357973,747.999034
9914,82.617000,0.106495,-0.653195,-0.103420,-0.742496,-705.567150,1766.531324,747.385821
9915,82.625000,0.106044,-0.652804,-0.104030,-0.742818,-701.271706,1766.679319,746.731229
9916,82.633000,0.105492,-0.652207,-0.104881,-0.743302,-696.905562,1767.005931,746.093471
9917,82.642000,0.104730,-0.651989,-0.106342,-0.743393,-692.608809,1767.435856,745.527992
9918,82.650000,0.104815,-0.653161,-0.107041,-0.742251,-688.563123,1767.556752,744.535794
9919,82.658000,0.104773,-0.654531,-0.107092,-0.741042,-684.520150,1767.520559,743.642769
9920,82.667000,0.104637,-0.656302,-0.106979,-0.739510,-680.446088,1767.479727,742.780258
9921,82.675000,0.104880,-0.656964,-0.108107,-0.738723,-676.367942,1767.615335,742.101318
9922,82.683000,0.104821,-0.657423,-0.109040,-0.738186,-671.979839,1767.841661,741.271076
9923,82.692000,0.105178,-0.656024,-0.111432,-0.739021,-667.474417,1768.211333,740.508943
9924,82.700000,0.104993,-0.655600,-0.113348,-0.739133,-662.920114,1768.489420,739.809380
9925,82.708000,0.104656,-0.655362,-0.114433,-0.739225,-658.329597,1768.585337,739.203980
9926,82.717000,0.104949,-0.656962,-0.115013,-0.737671,-653.951683,1768.721716,738.162384
9927,82.725000,0.105373,-0.658333,-0.115772,-0.736269,-649.671903,1768.928462,737.174983
9928,82.733000,0.105832,-0.658800,-0.117417,-0.735524,-645.312448,1769.398700,736.205733
9929,82.742000,0.107443,-0.659819,-0.118358,-0.734225,-641.242722,1769.422695,735.000457
9930,82.750000,0.108120,-0.661132,-0.118638,-0.732899,-636.821901,1769.406413,733.871646
9931,82.758000,0.107519,-0.661027,-0.120374,-0.732798,-632.162246,1769.787175,733.394365
9932,82.767000,0.106939,-0.660180,-0.123028,-0.733205,-627.402896,1770.319241,732.962860
9933,82.775000,0.107338,-0.659885,-0.126331,-0.732851,-623.185221,1770.807311,732.456259
9934,82.783000,0.108512,-0.661288,-0.126982,-0.731299,-618.848105,1770.856190,731.203299
9935,82.792000,0.108515,-0.661757,-0.127749,-0.730741,-614.028869,1771.145329,730.199988
9936,82.800000,0.108454,-0.662124,-0.129145,-0.730172,-609.274976,1771.636580,729.382111
9937,82.808000,0.109135,-0.662721,-0.129770,-0.729418,-604.553843,1771.892556,728.120768
9938,82.817000,0.109816,-0.663736,-0.129978,-0.728355,-599.735630,1772.159504,726.798316
9939,82.825000,0.110411,-0.664021,-0.131512,-0.727730,-595.126715,1772.554136,725.796774
9940,82.833000,0.110481,-0.664999,-0.131927,-0.726750,-590.226275,1772.957843,724.651309
9941,82.842000,0.110998,-0.665437,-0.133682,-0.725949,-585.648222,1773.397909,723.637394
9942,82.850000,0.112267,-0.665743,-0.135348,-0.725164,-580.967727,1773.665640,722.297366
9943,82.858000,0.113066,-0.666555,-0.136887,-0.724004,-576.458076,1773.985997,721.095210
9944,82.867000,0.114232,-0.668909,-0.136627,-0.721696,-571.847337,1774.109591,719.446661
9945,82.875000,0.115903,-0.671328,-0.136868,-0.719133,-567.521576,1774.187778,717.707706
9946,82.883000,0.117528,-0.674646,-0.134923,-0.716125,-562.635757,1774.248919,715.620863
9947,82.892000,0.119022,-0.676482,-0.135951,-0.713949,-558.342394,1774.565989,714.123365
9948,82.900000,0.119785,-0.678330,-0.137213,-0.711824,-553.957025,1775.009955,712.659008
9949,82.908000,0.121043,-0.679972,-0.137453,-0.709995,-549.419939,1775.302870,710.718425
9950,82.917000,0.122320,-0.682463,-0.136727,-0.707522,-544.813992,1775.429939,708.586613
9951,82.925000,0.122462,-0.683750,-0.137175,-0.706167,-539.879241,1775.957951,706.895082
9952,82.933000,0.122735,-0.684844,-0.139245,-0.704653,-535.515423,1776.650480,705.479645
9953,82.942000,0.123117,-0.685716,-0.140132,-0.703561,-530.965994,1777.187477,703.866927
9954,82.950000,0.123980,-0.687413,-0.142280,-0.701320,-526.928752,1777.777269,702.346373
9955,82.958000,0.124298,-0.688351,-0.142833,-0.700230,-522.314238,1778.150026,700.586356
9956,82.967000,0.124476,-0.689351,-0.144577,-0.698855,-518.010251,1778.708706,699.008717
9957,82.975000,0.124391,-0.691861,-0.145498,-0.696194,-513.948595,1779.001741,697.229088
9958,82.983000,0.125167,-0.693201,-0.146868,-0.694432,-509.863532,1779.369236,695.438480
9959,82.992000,0.125968,-0.694441,-0.148609,-0.692675,-505.893219,1779.687329,693.793452
9960,83.000000,0.126760,-0.696284,-0.150384,-0.690293,-502.141286,1780.150235,692.100486
9961,83.008000,0.127870,-0.698850,-0.150766,-0.687407,-498.490920,1780.563728,690.076799
9962,83.017000,0.128836,-0.700431,-0.151545,-0.685442,-494.772489,1780.876202,688.148194
9963,83.025000,0.128806,-0.702395,-0.151553,-0.683433,-490.555685,1781.386696,686.359049
9964,83.033000,0.130446,-0.702515,-0.153255,-0.682619,-486.671955,1781.755227,684.412912
9965,83.042000,0.132249,-0.702378,-0.156971,-0.681569,-483.313044,1782.187568,682.871005
9966,83.050000,0.132292,-0.702610,-0.157206,-0.681266,-478.767166,1782.735994,680.956723
9967,83.058000,0.132313,-0.705133,-0.156954,-0.678710,-474.614555,1782.980540,678.861375
9968,83.067000,0.132410,-0.706588,-0.157992,-0.676933,-470.747121,1783.507201,677.151532
9969,83.075000,0.133458,-0.709385,-0.158696,-0.673630,-467.594595,1783.529586,675.189547
9970,83.083000,0.136127,-0.710391,-0.160981,-0.671490,-464.755300,1783.323922,673.087608
9971,83.092000,0.137056,-0.712105,-0.163047,-0.668982,-461.651160,1783.255414,671.259566
9972,83.100000,0.136141,-0.714081,-0.164824,-0.666624,-458.129578,1783.247917,669.835672
9973,83.108000,0.136294,-0.716845,-0.165836,-0.663367,-454.891436,1782.957528,668.141991
9974,83.117000,0.136348,-0.718434,-0.167892,-0.661115,-451.676226,1782.774286,666.757755
9975,83.125000,0.136725,-0.720546,-0.168778,-0.658508,-448.603408,1782.269776,665.153350
9976,83.133000,0.136699,-0.722720,-0.169382,-0.655972,-445.396791,1781.812045,663.541705
9977,83.142000,0.136070,-0.724111,-0.169980,-0.654411,-441.977231,1781.435615,662.090349
9978,83.150000,0.136249,-0.725662,-0.170283,-0.652575,-438.694498,1780.845425,660.431855
9979,83.158000,0.136275,-0.727784,-0.169569,-0.650389,-435.404826,1780.180275,658.615544
9980,83.167000,0.135684,-0.730060,-0.168310,-0.648285,-432.021570,1779.571691,656.699311
9981,83.175000,0.134872,-0.732814,-0.167171,-0.645637,-428.905480,1778.843037,654.915824
9982,83.183000,0.134194,-0.735075,-0.168102,-0.642960,-426.055326,1778.348722,653.329603
9983,83.192000,0.132623,-0.738106,-0.169212,-0.639514,-423.526390,1777.964754,651.858045
9984,83.200000,0.132338,-0.739717,-0.169828,-0.637545,-420.785875,1777.404816,650.346624
9985,83.208000,0.132312,-0.740976,-0.170533,-0.635899,-418.022082,1776.822231,648.813457
9986,83.217000,0.131981,-0.743126,-0.169876,-0.633630,-415.229331,1776.133682,647.011336
9987,83.225000,0.132202,-0.744852,-0.169553,-0.631640,-412.581646,1775.366829,645.157176
9988,83.233000,0.132829,-0.745000,-0.168791,-0.631538,-409.522685,1774.528177,643.008489
9989,83.242000,0.134418,-0.745945,-0.168083,-0.630274,-406.899429,1773.582981,640.780829
9990,83.250000,0.134835,-0.746810,-0.167882,-0.629214,-404.237590,1772.985681,639.033035
9991,83.258000,0.136032,-0.748402,-0.166178,-0.627515,-401.621035,1772.053275,636.745988
9992,83.267000,0.137627,-0.748782,-0.164535,-0.627146,-398.956846,1771.102241,634.396596
9993,83.275000,0.139178,-0.749733,-0.162371,-0.626231,-396.355314,1770.106459,631.938415
9994,83.283000,0.139484,-0.750443,-0.161159,-0.625626,-393.790828,1769.337626,629.979809
9995,83.292000,0.139478,-0.750678,-0.160900,-0.625411,-391.584008,1768.799159,628.239238
9996,83.300000,0.139564,-0.751982,-0.159138,-0.624276,-389.156012,1767.954950,626.206857
9997,83.308000,0.141577,-0.751433,-0.157288,-0.624952,-386.552133,1766.869192,623.887378
9998,83.317000,0.141462,-0.751900,-0.155970,-0.624747,-384.218143,1766.191215,622.003585
9999,83.325000,0.141078,-0.753146,-0.154508,-0.623695,-382.105477,1765.416800,620.130150
10000,83.333000,0.141459,-0.753887,-0.153552,-0.622949,-380.016454,1764.546972,618.242908
