Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 styro_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 04.28.53.531,Capture Start Frame,2116479,Total Frames in Take,17915,Total Exported Frames,17915,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
426,3.550000,,,,,,,
427,3.558000,,,,,,,
428,3.567000,,,,,,,
429,3.575000,,,,,,,
430,3.583000,,,,,,,
431,3.592000,,,,,,,
432,3.600000,,,,,,,
433,3.608000,,,,,,,
434,3.617000,,,,,,,
435,3.625000,,,,,,,
436,3.633000,,,,,,,
437,3.642000,,,,,,,
438,3.650000,,,,,,,
439,3.658000,,,,,,,
440,3.667000,,,,,,,
441,3.675000,,,,,,,
442,3.683000,,,,,,,
443,3.692000,,,,,,,
444,3.700000,,,,,,,
445,3.708000,,,,,,,
446,3.717000,,,,,,,
447,3.725000,,,,,,,
448,3.733000,,,,,,,
449,3.742000,,,,,,,
450,3.750000,,,,,,,
451,3.758000,,,,,,,
452,3.767000,,,,,,,
453,3.775000,,,,,,,
454,3.783000,,,,,,,
455,3.792000,,,,,,,
456,3.800000,,,,,,,
457,3.808000,,,,,,,
458,3.817000,,,,,,,
459,3.825000,,,,,,,
460,3.833000,,,,,,,
461,3.842000,,,,,,,
462,3.850000,,,,,,,
463,3.858000,,,,,,,
464,3.867000,,,,,,,
465,3.875000,,,,,,,
466,3.883000,,,,,,,
467,3.892000,,,,,,,
468,3.900000,,,,,,,
469,3.908000,,,,,,,
470,3.917000,,,,,,,
471,3.925000,,,,,,,
472,3.933000,,,,,,,
473,3.942000,,,,,,,
474,3.950000,,,,,,,
475,3.958000,,,,,,,
476,3.967000,,,,,,,
477,3.975000,,,,,,,
478,3.983000,,,,,,,
479,3.992000,,,,,,,
480,4.000000,,,,,,,
481,4.008000,,,,,,,
482,4.017000,,,,,,,
483,4.025000,,,,,,,
484,4.033000,,,,,,,
485,4.042000,,,,,,,
486,4.050000,,,,,,,
487,4.058000,,,,,,,
488,4.067000,,,,,,,
489,4.075000,,,,,,,
490,4.083000,,,,,,,
491,4.092000,,,,,,,
492,4.100000,,,,,,,
493,4.108000,,,,,,,
494,4.117000,,,,,,,
495,4.125000,,,,,,,
496,4.133000,,,,,,,
497,4.142000,,,,,,,
498,4.150000,,,,,,,
499,4.158000,,,,,,,
500,4.167000,,,,,,,
501,4.175000,,,,,,,
502,4.183000,,,,,,,
503,4.192000,,,,,,,
504,4.200000,,,,,,,
505,4.208000,,,,,,,
506,4.217000,,,,,,,
507,4.225000,,,,,,,
508,4.233000,,,,,,,
509,4.242000,,,,,,,
510,4.250000,,,,,,,
511,4.258000,,,,,,,
512,4.267000,,,,,,,
513,4.275000,,,,,,,
514,4.283000,,,,,,,
515,4.292000,,,,,,,
516,4.300000,,,,,,,
517,4.308000,,,,,,,
518,4.317000,,,,,,,
519,4.325000,,,,,,,
520,4.333000,,,,,,,
521,4.342000,,,,,,,
522,4.350000,,,,,,,
523,4.358000,,,,,,,
524,4.367000,,,,,,,
525,4.375000,,,,,,,
526,4.383000,,,,,,,
527,4.392000,,,,,,,
528,4.400000,,,,,,,
529,4.408000,,,,,,,
530,4.417000,,,,,,,
531,4.425000,,,,,,,
532,4.433000,,,,,,,
533,4.442000,,,,,,,
534,4.450000,,,,,,,
535,4.458000,,,,,,,
536,4.467000,,,,,,,
537,4.475000,,,,,,,
538,4.483000,,,,,,,
539,4.492000,,,,,,,
540,4.500000,,,,,,,
541,4.508000,,,,,,,
542,4.517000,,,,,,,
543,4.525000,,,,,,,
544,4.533000,,,,,,,
545,4.542000,,,,,,,
546,4.550000,,,,,,,
547,4.558000,,,,,,,
548,4.567000,,,,,,,
549,4.575000,,,,,,,
550,4.583000,,,,,,,
551,4.592000,,,,,,,
552,4.600000,,,,,,,
553,4.608000,,,,,,,
554,4.617000,,,,,,,
555,4.625000,,,,,,,
556,4.633000,,,,,,,
557,4.642000,,,,,,,
558,4.650000,,,,,,,
559,4.658000,,,,,,,
560,4.667000,,,,,,,
561,4.675000,,,,,,,
562,4.683000,,,,,,,
563,4.692000,,,,,,,
564,4.700000,,,,,,,
565,4.708000,,,,,,,
566,4.717000,,,,,,,
567,4.725000,,,,,,,
568,4.733000,,,,,,,
569,4.742000,,,,,,,
570,4.750000,,,,,,,
571,4.758000,,,,,,,
572,4.767000,,,,,,,
573,4.775000,,,,,,,
574,4.783000,,,,,,,
575,4.792000,,,,,,,
576,4.800000,,,,,,,
577,4.808000,,,,,,,
578,4.817000,,,,,,,
579,4.825000,,,,,,,
580,4.833000,,,,,,,
581,4.842000,,,,,,,
582,4.850000,,,,,,,
583,4.858000,,,,,,,
584,4.867000,,,,,,,
585,4.875000,,,,,,,
586,4.883000,,,,,,,
587,4.892000,,,,,,,
588,4.900000,,,,,,,
589,4.908000,,,,,,,
590,4.917000,,,,,,,
591,4.925000,,,,,,,
592,4.933000,,,,,,,
593,4.942000,,,,,,,
594,4.950000,,,,,,,
595,4.958000,,,,,,,
596,4.967000,,,,,,,
597,4.975000,,,,,,,
598,4.983000,,,,,,,
599,4.992000,,,,,,,
600,5.000000,,,,,,,
601,5.008000,,,,,,,
602,5.017000,,,,,,,
603,5.025000,,,,,,,
604,5.033000,,,,,,,
605,5.042000,,,,,,,
606,5.050000,,,,,,,
607,5.058000,,,,,,,
608,5.067000,,,,,,,
609,5.075000,,,,,,,
610,5.083000,,,,,,,
611,5.092000,,,,,,,
612,5.100000,,,,,,,
613,5.108000,,,,,,,
614,5.117000,,,,,,,
615,5.125000,,,,,,,
616,5.133000,,,,,,,
617,5.142000,,,,,,,
618,5.150000,,,,,,,
619,5.158000,,,,,,,
620,5.167000,,,,,,,
621,5.175000,,,,,,,
622,5.183000,,,,,,,
623,5.192000,,,,,,,
624,5.200000,,,,,,,
625,5.208000,,,,,,,
626,5.217000,,,,,,,
627,5.225000,,,,,,,
628,5.233000,,,,,,,
629,5.242000,,,,,,,
630,5.250000,,,,,,,
631,5.258000,,,,,,,
632,5.267000,,,,,,,
633,5.275000,,,,,,,
634,5.283000,,,,,,,
635,5.292000,,,,,,,
636,5.300000,,,,,,,
637,5.308000,,,,,,,
638,5.317000,,,,,,,
639,5.325000,,,,,,,
640,5.333000,,,,,,,
641,5.342000,,,,,,,
642,5.350000,,,,,,,
643,5.358000,,,,,,,
644,5.367000,,,,,,,
645,5.375000,,,,,,,
646,5.383000,,,,,,,
647,5.392000,,,,,,,
648,5.400000,,,,,,,
649,5.408000,,,,,,,
650,5.417000,,,,,,,
651,5.425000,,,,,,,
652,5.433000,,,,,,,
653,5.442000,,,,,,,
654,5.450000,,,,,,,
655,5.458000,,,,,,,
656,5.467000,,,,,,,
657,5.475000,,,,,,,
658,5.483000,,,,,,,
659,5.492000,,,,,,,
660,5.500000,,,,,,,
661,5.508000,,,,,,,
662,5.517000,,,,,,,
663,5.525000,,,,,,,
664,5.533000,,,,,,,
665,5.542000,,,,,,,
666,5.550000,,,,,,,
667,5.558000,,,,,,,
668,5.567000,,,,,,,
669,5.575000,,,,,,,
670,5.583000,,,,,,,
671,5.592000,,,,,,,
672,5.600000,,,,,,,
673,5.608000,,,,,,,
674,5.617000,,,,,,,
675,5.625000,,,,,,,
676,5.633000,,,,,,,
677,5.642000,,,,,,,
678,5.650000,,,,,,,
679,5.658000,,,,,,,
680,5.667000,,,,,,,
681,5.675000,,,,,,,
682,5.683000,,,,,,,
683,5.692000,,,,,,,
684,5.700000,,,,,,,
685,5.708000,,,,,,,
686,5.717000,,,,,,,
687,5.725000,,,,,,,
688,5.733000,,,,,,,
689,5.742000,,,,,,,
690,5.750000,,,,,,,
691,5.758000,,,,,,,
692,5.767000,,,,,,,
693,5.775000,,,,,,,
694,5.783000,,,,,,,
695,5.792000,,,,,,,
696,5.800000,,,,,,,
697,5.808000,,,,,,,
698,5.817000,,,,,,,
699,5.825000,,,,,,,
700,5.833000,,,,,,,
701,5.842000,,,,,,,
702,5.850000,,,,,,,
703,5.858000,,,,,,,
704,5.867000,,,,,,,
705,5.875000,,,,,,,
706,5.883000,,,,,,,
707,5.892000,,,,,,,
708,5.900000,,,,,,,
709,5.908000,,,,,,,
710,5.917000,,,,,,,
711,5.925000,,,,,,,
712,5.933000,,,,,,,
713,5.942000,,,,,,,
714,5.950000,,,,,,,
715,5.958000,,,,,,,
716,5.967000,,,,,,,
717,5.975000,,,,,,,
718,5.983000,,,,,,,
719,5.992000,,,,,,,
720,6.000000,,,,,,,
721,6.008000,,,,,,,
722,6.017000,,,,,,,
723,6.025000,,,,,,,
724,6.033000,,,,,,,
725,6.042000,,,,,,,
726,6.050000,,,,,,,
727,6.058000,,,,,,,
728,6.067000,,,,,,,
729,6.075000,,,,,,,
730,6.083000,,,,,,,
731,6.092000,,,,,,,
732,6.100000,,,,,,,
733,6.108000,,,,,,,
734,6.117000,,,,,,,
735,6.125000,,,,,,,
736,6.133000,,,,,,,
737,6.142000,,,,,,,
738,6.150000,,,,,,,
739,6.158000,,,,,,,
740,6.167000,,,,,,,
741,6.175000,,,,,,,
742,6.183000,,,,,,,
743,6.192000,,,,,,,
744,6.200000,,,,,,,
745,6.208000,,,,,,,
746,6.217000,,,,,,,
747,6.225000,,,,,,,
748,6.233000,,,,,,,
749,6.242000,,,,,,,
750,6.250000,,,,,,,
751,6.258000,,,,,,,
752,6.267000,,,,,,,
753,6.275000,,,,,,,
754,6.283000,,,,,,,
755,6.292000,,,,,,,
756,6.300000,,,,,,,
757,6.308000,,,,,,,
758,6.317000,,,,,,,
759,6.325000,,,,,,,
760,6.333000,,,,,,,
761,6.342000,,,,,,,
762,6.350000,,,,,,,
763,6.358000,,,,,,,
764,6.367000,,,,,,,
765,6.375000,,,,,,,
766,6.383000,,,,,,,
767,6.392000,,,,,,,
768,6.400000,,,,,,,
769,6.408000,,,,,,,
770,6.417000,,,,,,,
771,6.425000,,,,,,,
772,6.433000,,,,,,,
773,6.442000,,,,,,,
774,6.450000,,,,,,,
775,6.458000,,,,,,,
776,6.467000,,,,,,,
777,6.475000,,,,,,,
778,6.483000,,,,,,,
779,6.492000,,,,,,,
780,6.500000,,,,,,,
781,6.508000,,,,,,,
782,6.517000,,,,,,,
783,6.525000,,,,,,,
784,6.533000,,,,,,,
785,6.542000,,,,,,,
786,6.550000,,,,,,,
787,6.558000,,,,,,,
788,6.567000,,,,,,,
789,6.575000,,,,,,,
790,6.583000,,,,,,,
791,6.592000,,,,,,,
792,6.600000,0.254924,0.431467,-0.313790,0.806465,-3520.840050,1399.823336,-2485.479084
793,6.608000,0.255956,0.427983,-0.316026,0.807121,-3520.284886,1396.959075,-2483.914369
794,6.617000,0.257259,0.432901,-0.314400,0.804716,-3520.469455,1395.191201,-2483.648484
795,6.625000,0.259388,0.435677,-0.314544,0.802475,-3520.540962,1393.104279,-2483.387282
796,6.633000,0.259772,0.441697,-0.315421,0.798706,-3520.878652,1391.125270,-2484.157763
797,6.642000,0.262022,0.444914,-0.314810,0.796424,-3521.142619,1389.468365,-2483.805720
798,6.650000,0.263536,0.444031,-0.313978,0.796745,-3520.956071,1387.698192,-2482.323612
799,6.658000,0.264951,0.444868,-0.312917,0.796227,-3520.966503,1386.217359,-2481.204029
800,6.667000,0.266096,0.447940,-0.312028,0.794469,-3521.286971,1384.717056,-2480.743706
801,6.675000,0.266545,0.449485,-0.312514,0.793254,-3521.377572,1383.011805,-2480.174849
802,6.683000,0.267118,0.449879,-0.312198,0.792962,-3521.567679,1381.554221,-2479.256619
803,6.692000,0.268794,0.451657,-0.311578,0.791628,-3521.851952,1380.187585,-2478.472745
804,6.700000,0.269760,0.454806,-0.311161,0.789658,-3522.249128,1378.989513,-2478.181917
805,6.708000,0.271109,0.455892,-0.310144,0.788970,-3522.553661,1377.910750,-2477.169621
806,6.717000,0.271952,0.455716,-0.309214,0.789146,-3522.833186,1376.908353,-2475.939763
807,6.725000,0.272703,0.454925,-0.307850,0.789876,-3523.116345,1376.009181,-2474.222155
808,6.733000,0.274066,0.455895,-0.306570,0.789343,-3523.595225,1375.222808,-2473.015957
809,6.742000,0.274110,0.454695,-0.307196,0.789777,-3523.913231,1374.089532,-2471.451560
810,6.750000,0.274085,0.453655,-0.307461,0.790280,-3524.255669,1373.159886,-2469.930187
811,6.758000,0.273402,0.452957,-0.308209,0.790625,-3524.540710,1372.076866,-2468.885139
812,6.767000,0.273056,0.454940,-0.307078,0.790046,-3525.233501,1371.621504,-2467.787946
813,6.775000,0.272863,0.451883,-0.305643,0.792420,-3525.214720,1371.037671,-2465.462855
814,6.783000,0.273140,0.448862,-0.304764,0.794378,-3525.387777,1370.419288,-2463.201510
815,6.792000,0.272781,0.451503,-0.304200,0.793220,-3525.986888,1370.084386,-2462.570719
816,6.800000,0.272884,0.450185,-0.303807,0.794084,-3526.380664,1369.552672,-2460.940339
817,6.808000,0.272849,0.446387,-0.302602,0.796696,-3526.546278,1369.132414,-2458.418515
818,6.817000,0.272381,0.445775,-0.302694,0.797163,-3526.950079,1368.580723,-2457.090206
819,6.825000,0.272388,0.449695,-0.301506,0.795408,-3528.052164,1368.586848,-2456.332131
820,6.833000,0.271528,0.448522,-0.301092,0.796520,-3528.456715,1368.338900,-2454.606742
821,6.842000,0.271309,0.446878,-0.300735,0.797653,-3528.775887,1368.099288,-2452.722493
822,6.850000,0.271515,0.449203,-0.298115,0.797260,-3529.327983,1368.622850,-2451.517170
823,6.858000,0.272068,0.449147,-0.296492,0.797708,-3529.670836,1368.829266,-2449.986682
824,6.867000,0.272149,0.448633,-0.294014,0.798886,-3529.882316,1369.311011,-2448.334046
825,6.875000,0.270897,0.448199,-0.292748,0.800019,-3530.238653,1369.600139,-2446.796351
826,6.883000,0.269416,0.448813,-0.292409,0.800299,-3530.730951,1369.732361,-2445.402578
827,6.892000,0.270045,0.447215,-0.293035,0.800753,-3531.214702,1369.311366,-2443.699479
828,6.900000,0.269468,0.447450,-0.293739,0.800558,-3531.653870,1369.097605,-2442.747827
829,6.908000,0.268503,0.448700,-0.291585,0.800970,-3532.102248,1369.699723,-2441.543059
830,6.917000,0.268479,0.448618,-0.290659,0.801360,-3532.381780,1369.996135,-2440.271071
831,6.925000,0.269147,0.448501,-0.291029,0.801067,-3532.960704,1369.702281,-2438.907336
832,6.933000,0.268803,0.447594,-0.293145,0.800919,-3533.258960,1369.146900,-2438.058418
833,6.942000,0.268356,0.448130,-0.291742,0.801282,-3533.537375,1369.584172,-2436.936790
834,6.950000,0.267963,0.449899,-0.287565,0.801931,-3534.055795,1370.880461,-2435.598386
835,6.958000,0.268550,0.448375,-0.287704,0.802538,-3534.259999,1370.586716,-2434.077268
836,6.967000,0.268851,0.450227,-0.287254,0.801561,-3534.925501,1370.700849,-2433.401218
837,6.975000,0.268999,0.451141,-0.287841,0.800786,-3535.623956,1370.425303,-2432.718204
838,6.983000,0.267991,0.457358,-0.284745,0.798702,-3536.579482,1371.368663,-2432.685105
839,6.992000,0.268003,0.459207,-0.283847,0.797956,-3537.156297,1371.712392,-2432.284697
840,7.000000,0.267844,0.459589,-0.282417,0.798297,-3537.714298,1372.162823,-2431.383965
841,7.008000,0.268447,0.459315,-0.282232,0.798318,-3538.369261,1372.111379,-2430.445072
842,7.017000,0.269279,0.459002,-0.281608,0.798438,-3539.083843,1372.112824,-2429.336430
843,7.025000,0.269351,0.458636,-0.281140,0.798788,-3540.093046,1371.900019,-2428.251383
844,7.033000,0.270598,0.458881,-0.280532,0.798440,-3541.066621,1371.736392,-2427.183120
845,7.042000,0.271318,0.459731,-0.277647,0.798716,-3541.978954,1372.388873,-2425.974597
846,7.050000,0.271203,0.460256,-0.274772,0.799446,-3542.878876,1372.902894,-2424.674331
847,7.058000,0.271444,0.459870,-0.275551,0.799318,-3543.870601,1372.168096,-2423.690164
848,7.067000,0.266536,0.440960,-0.292371,0.805625,-3541.240545,1364.718115,-2421.213206
849,7.075000,0.261876,0.420429,-0.308452,0.812107,-3538.785696,1357.386156,-2418.021187
850,7.083000,0.259811,0.406812,-0.318235,0.815922,-3537.852804,1352.618210,-2415.250514
851,7.092000,0.261374,0.401509,-0.319823,0.817427,-3538.213330,1351.236577,-2413.099509
852,7.100000,0.265113,0.403474,-0.316337,0.816612,-3539.792812,1352.100584,-2411.807672
853,7.108000,0.275531,0.429605,-0.291174,0.809160,-3545.046167,1361.464387,-2412.309454
854,7.117000,0.282755,0.449937,-0.269871,0.802979,-3549.696489,1369.290437,-2411.868460
855,7.125000,0.283000,0.448613,-0.270245,0.803508,-3550.417084,1368.447852,-2410.352609
856,7.133000,0.283346,0.444859,-0.272621,0.804669,-3550.755243,1366.715488,-2408.537449
857,7.142000,0.284322,0.439740,-0.276748,0.805730,-3551.041418,1364.238367,-2406.737106
858,7.150000,0.284480,0.434102,-0.279580,0.807751,-3551.355002,1362.173494,-2404.708958
859,7.158000,0.289614,0.442167,-0.268134,0.805429,-3554.315430,1365.893858,-2403.165910
860,7.167000,0.291097,0.439442,-0.270524,0.805587,-3555.639147,1364.272066,-2401.505253
861,7.175000,0.294212,0.438383,-0.265614,0.806665,-3557.092389,1365.148158,-2398.997312
862,7.183000,0.295768,0.436057,-0.267572,0.806710,-3558.451812,1363.750480,-2397.443279
863,7.192000,0.298341,0.432418,-0.270418,0.806772,-3559.992805,1361.732239,-2395.584669
864,7.200000,0.301324,0.429851,-0.268201,0.807775,-3561.373939,1360.981304,-2393.482413
865,7.208000,0.300955,0.426020,-0.281465,0.805426,-3563.223679,1357.167394,-2392.914329
866,7.217000,0.302370,0.419539,-0.285533,0.806864,-3564.762429,1355.284611,-2390.588465
867,7.225000,0.303658,0.410887,-0.289819,0.809301,-3566.039030,1353.176238,-2387.880156
868,7.233000,0.303480,0.412784,-0.291098,0.807943,-3568.017304,1352.389742,-2387.271829
869,7.242000,0.305946,0.408264,-0.291149,0.809290,-3569.587934,1351.816876,-2385.014049
870,7.250000,0.306022,0.398892,-0.292686,0.813370,-3570.523861,1350.294478,-2381.955314
871,7.258000,0.309116,0.387529,-0.290796,0.818356,-3571.667203,1350.094580,-2377.803908
872,7.267000,0.311835,0.385121,-0.286772,0.819880,-3573.791279,1350.889889,-2375.388610
873,7.275000,0.314861,0.383534,-0.283588,0.820574,-3576.052528,1351.493134,-2373.265124
874,7.283000,0.316036,0.379532,-0.282663,0.822301,-3577.682806,1351.362248,-2371.189992
875,7.292000,0.322530,0.374630,-0.291310,0.819003,-3580.169998,1347.356784,-2370.089293
876,7.300000,0.323792,0.371020,-0.289851,0.820664,-3581.553167,1347.277931,-2368.081055
877,7.308000,0.325228,0.367514,-0.288073,0.822298,-3582.870434,1347.312396,-2366.146560
878,7.317000,0.326712,0.364234,-0.286369,0.823763,-3584.088832,1347.386209,-2364.302141
879,7.325000,0.329018,0.361037,-0.283707,0.825173,-3585.313364,1347.570919,-2362.385156
880,7.333000,,,,,,,
881,7.342000,,,,,,,
882,7.350000,,,,,,,
883,7.358000,,,,,,,
884,7.367000,,,,,,,
885,7.375000,,,,,,,
886,7.383000,0.317926,0.346469,-0.311792,0.825632,-3596.227261,1342.605539,-2354.668503
887,7.392000,0.319034,0.346779,-0.312877,0.824663,-3597.453342,1342.332254,-2354.020612
888,7.400000,0.319595,0.345732,-0.316074,0.823666,-3598.662010,1341.222474,-2353.425307
889,7.408000,0.320823,0.344344,-0.319510,0.822443,-3599.918332,1339.938700,-2352.711348
890,7.417000,0.321301,0.343008,-0.322522,0.821639,-3601.231881,1338.860900,-2352.166334
891,7.425000,0.322057,0.341747,-0.324575,0.821059,-3602.556662,1338.106093,-2351.468606
892,7.433000,0.322535,0.340408,-0.326188,0.820790,-3603.726400,1337.511143,-2350.749743
893,7.442000,0.323472,0.339679,-0.326426,0.820628,-3604.858452,1337.402678,-2350.007207
894,7.450000,0.324423,0.338766,-0.325555,0.820976,-3605.866511,1337.659308,-2349.129165
895,7.458000,0.325308,0.338430,-0.324111,0.821335,-3606.806713,1338.219818,-2348.381412
896,7.467000,0.326147,0.338371,-0.321739,0.821959,-3607.678921,1339.046913,-2347.580110
897,7.475000,0.326857,0.338588,-0.318918,0.822687,-3608.468007,1340.059392,-2346.805144
898,7.483000,0.327102,0.338514,-0.316855,0.823417,-3609.215329,1340.943886,-2346.127603
899,7.492000,0.327679,0.338618,-0.314874,0.823905,-3609.927521,1341.806120,-2345.457160
900,7.500000,0.328639,0.339383,-0.312054,0.824280,-3610.718713,1343.075197,-2344.761753
901,7.508000,0.331831,0.345350,-0.314865,0.819440,-3611.122190,1342.452331,-2346.381028
902,7.517000,0.333192,0.346977,-0.315337,0.818017,-3611.579193,1342.706288,-2346.384820
903,7.525000,0.332825,0.347033,-0.315244,0.818179,-3612.143556,1343.423879,-2345.927928
904,7.533000,0.332043,0.346618,-0.315463,0.818588,-3612.622335,1344.040204,-2345.518992
905,7.542000,0.330846,0.345979,-0.315489,0.819333,-3613.139543,1344.821990,-2345.001325
906,7.550000,0.329838,0.345070,-0.315046,0.820293,-3613.680288,1345.750450,-2344.318445
907,7.558000,0.328486,0.344328,-0.314725,0.821269,-3614.238483,1346.708505,-2343.709980
908,7.567000,0.327153,0.343774,-0.314510,0.822116,-3614.787815,1347.720327,-2343.148953
909,7.575000,0.326017,0.343547,-0.313694,0.822973,-3615.385817,1348.998617,-2342.566943
910,7.583000,0.324705,0.343109,-0.312755,0.824031,-3615.896031,1350.289525,-2341.892855
911,7.592000,0.324177,0.343455,-0.311255,0.824662,-3616.337968,1351.607075,-2341.413514
912,7.600000,0.323404,0.349006,-0.298714,0.827270,-3615.666384,1356.871667,-2341.078593
913,7.608000,0.322531,0.350293,-0.298211,0.827248,-3615.983925,1358.076148,-2340.958476
914,7.617000,0.322746,0.352290,-0.297211,0.826675,-3616.281881,1359.185001,-2341.043620
915,7.625000,0.321937,0.354017,-0.297020,0.826322,-3616.514677,1360.177887,-2341.131249
916,7.633000,0.320880,0.355604,-0.297654,0.825823,-3616.699638,1360.898611,-2341.285653
917,7.642000,0.320131,0.358074,-0.297988,0.824926,-3616.897788,1361.659128,-2341.660335
918,7.650000,0.316457,0.358444,-0.300719,0.825191,-3617.018116,1362.111057,-2341.678898
919,7.658000,0.316166,0.361401,-0.300850,0.823964,-3617.126277,1362.774855,-2342.161773
920,7.667000,0.315929,0.364043,-0.302514,0.822281,-3617.333049,1362.862314,-2342.767565
921,7.675000,0.315751,0.367034,-0.303412,0.820688,-3617.453328,1363.216450,-2343.335316
922,7.683000,0.315960,0.371849,-0.302519,0.818767,-3617.604913,1364.169586,-2344.104885
923,7.692000,0.316047,0.376416,-0.301486,0.817026,-3617.573989,1365.139510,-2344.920508
924,7.700000,0.315913,0.381710,-0.299464,0.815363,-3617.478650,1366.442438,-2345.888521
925,7.708000,0.315383,0.389183,-0.297157,0.812876,-3617.425823,1367.977290,-2347.223970
926,7.717000,0.316064,0.395334,-0.294407,0.810641,-3617.391599,1369.461794,-2348.200152
927,7.725000,0.316989,0.401236,-0.291442,0.808449,-3617.346693,1370.901579,-2349.048120
928,7.733000,0.318699,0.404876,-0.288363,0.807065,-3617.140412,1372.095811,-2349.403032
929,7.742000,0.314819,0.401443,-0.298933,0.806456,-3615.398396,1368.426671,-2350.460565
930,7.750000,0.315305,0.406484,-0.296846,0.804510,-3615.237000,1369.459056,-2351.299677
931,7.758000,0.315707,0.410408,-0.295801,0.802743,-3614.936017,1370.197508,-2352.034195
932,7.767000,0.317306,0.423306,-0.288422,0.798086,-3616.147830,1373.443667,-2352.979535
933,7.775000,0.317968,0.426946,-0.286370,0.796621,-3616.029099,1374.396011,-2353.410351
934,7.783000,0.315274,0.429054,-0.291672,0.794634,-3614.212826,1373.498845,-2355.162791
935,7.792000,0.311253,0.418831,-0.302668,0.797555,-3611.987185,1369.002821,-2354.600644
936,7.800000,0.311352,0.420869,-0.300744,0.797171,-3611.738528,1369.748637,-2354.634406
937,7.808000,0.311339,0.423537,-0.299558,0.796209,-3611.253828,1370.448736,-2354.941137
938,7.817000,0.311303,0.425515,-0.297814,0.795823,-3611.041017,1371.137457,-2354.940144
939,7.825000,0.311347,0.427780,-0.295994,0.795270,-3610.898209,1371.839978,-2354.992067
940,7.833000,0.311240,0.429708,-0.294384,0.794870,-3610.783490,1372.454117,-2354.992201
941,7.842000,0.311580,0.431220,-0.291781,0.794878,-3610.533228,1373.191966,-2354.826669
942,7.850000,0.311440,0.434876,-0.289588,0.793742,-3610.382822,1374.255821,-2355.115446
943,7.858000,0.310945,0.436529,-0.288432,0.793450,-3610.110537,1374.802515,-2355.118668
944,7.867000,0.310616,0.437768,-0.287031,0.793404,-3609.899842,1375.354794,-2354.953526
945,7.875000,0.310420,0.438990,-0.285391,0.793397,-3609.760377,1375.903172,-2354.733412
946,7.883000,0.309755,0.439593,-0.284590,0.793611,-3609.460210,1376.170766,-2354.549312
947,7.892000,,,,,,,
948,7.900000,,,,,,,
949,7.908000,,,,,,,
950,7.917000,,,,,,,
951,7.925000,,,,,,,
952,7.933000,,,,,,,
953,7.942000,,,,,,,
954,7.950000,,,,,,,
955,7.958000,,,,,,,
956,7.967000,,,,,,,
957,7.975000,,,,,,,
958,7.983000,,,,,,,
959,7.992000,0.312125,0.470890,-0.251174,0.785972,-3609.818472,1382.974461,-2354.356926
960,8.000000,0.312644,0.472756,-0.250916,0.784727,-3609.833045,1382.850554,-2354.559661
961,8.008000,0.312977,0.474183,-0.250574,0.783842,-3609.808000,1382.751103,-2354.673444
962,8.017000,0.313581,0.474410,-0.250171,0.783592,-3609.604141,1382.630608,-2354.599871
963,8.025000,0.314171,0.474661,-0.249338,0.783469,-3609.372592,1382.614350,-2354.465276
964,8.033000,0.315559,0.473549,-0.256916,0.781132,-3609.665028,1379.802245,-2355.037633
965,8.042000,0.315643,0.474145,-0.256473,0.780883,-3609.476693,1379.706041,-2355.058285
966,8.050000,0.315813,0.474878,-0.256239,0.780445,-3609.303530,1379.556947,-2355.126865
967,8.058000,0.315856,0.475797,-0.255968,0.779957,-3609.119023,1379.473078,-2355.235378
968,8.067000,0.315802,0.476700,-0.256029,0.779407,-3608.911321,1379.342855,-2355.397586
969,8.075000,0.315724,0.477443,-0.256277,0.778902,-3608.662796,1379.187773,-2355.565679
970,8.083000,0.313356,0.477692,-0.257105,0.779433,-3608.396401,1378.973213,-2355.613132
971,8.092000,0.308893,0.476265,-0.259521,0.781284,-3607.983480,1378.358371,-2355.493168
972,8.100000,0.305888,0.475584,-0.261054,0.782370,-3607.629965,1378.016091,-2355.480835
973,8.108000,0.305154,0.476496,-0.261637,0.781907,-3607.410053,1377.965058,-2355.761759
974,8.117000,0.304371,0.477334,-0.262113,0.781541,-3607.208530,1377.945631,-2356.010706
975,8.125000,0.303669,0.478156,-0.262682,0.781121,-3606.980409,1377.920395,-2356.276943
976,8.133000,0.302823,0.478760,-0.263151,0.780922,-3606.693316,1377.933563,-2356.488000
977,8.142000,0.302246,0.478967,-0.263365,0.780946,-3606.365916,1377.976087,-2356.597357
