Format Version,1.23,Take Name,1 Lampe weißer  Raum 60_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 06.41.11.451,Capture Start Frame,3069013,Total Frames in Take,20882,Total Exported Frames,20882,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
67,0.558000,-0.036352,-0.850583,0.492734,0.180000,-4003.562236,1026.064591,-2916.891232,0.015883,-0.697728,0.010139,0.716115,-27.792760,1550.384802,999.293923
68,0.567000,-0.036799,-0.850747,0.492673,0.179302,-4003.103508,1026.225579,-2917.090461,0.015920,-0.697653,0.010169,0.716187,-27.791755,1550.375327,999.316006
69,0.575000,-0.037507,-0.850686,0.492751,0.179229,-4002.659156,1026.457081,-2917.217808,0.015923,-0.697694,0.010174,0.716146,-27.791250,1550.379201,999.310402
70,0.583000,-0.038042,-0.850655,0.493056,0.178422,-4002.182437,1026.584007,-2917.445004,0.015896,-0.697701,0.010153,0.716140,-27.807467,1550.372844,999.315402
71,0.592000,-0.038255,-0.850647,0.493368,0.177553,-4001.744945,1026.664521,-2917.673116,0.015914,-0.697736,0.010148,0.716106,-27.807628,1550.372870,999.312514
72,0.600000,-0.038409,-0.850710,0.493644,0.176443,-4001.309870,1026.746806,-2917.954457,0.015915,-0.697702,0.010203,0.716139,-27.804382,1550.374259,999.318447
73,0.608000,-0.038498,-0.850764,0.493957,0.175286,-4000.842631,1026.850109,-2918.240723,0.015892,-0.697668,0.010210,0.716172,-27.794085,1550.387130,999.312382
74,0.617000,-0.038587,-0.850997,0.494043,0.173887,-4000.340450,1027.007039,-2918.544693,0.015934,-0.697704,0.010236,0.716136,-27.795248,1550.382275,999.308665
75,0.625000,-0.038932,-0.851170,0.494057,0.172920,-3999.850365,1027.284421,-2918.770866,0.015868,-0.697722,0.010200,0.716120,-27.794188,1550.402548,999.306034
76,0.633000,-0.039872,-0.851304,0.493924,0.172426,-3999.248203,1027.794892,-2918.904156,0.015892,-0.697717,0.010201,0.716124,-27.783579,1550.407095,999.303685
