Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 1 Diff 0_solved,Total Exported Frames,13513,5m,Take Notes,120.000000,Capture Start Time,2026-05-09 05.19.01.325,Capture Start Frame,2477408,Total Frames in Take,13513,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
47,0.392000,0.062243,-0.963538,0.151801,0.211367,-4099.957155,1222.762508,-2846.229882,0.008826,-0.697318,0.011938,0.716608,-28.770167,1555.460650,998.746260
48,0.400000,0.060244,-0.964150,0.155002,0.206785,-4098.397576,1223.253139,-2847.407571,0.008828,-0.697309,0.011943,0.716617,-28.776810,1555.455147,998.749397
49,0.408000,0.058372,-0.964797,0.159025,0.201174,-4096.633314,1223.541954,-2848.884600,0.008801,-0.697301,0.011967,0.716625,-28.779198,1555.448743,998.745872
50,0.417000,0.055299,-0.965506,0.162812,0.195529,-4094.410656,1224.064568,-2850.414701,0.008832,-0.697329,0.011964,0.716597,-28.778005,1555.446048,998.731475
51,0.425000,0.052048,-0.966339,0.167038,0.188624,-4092.064408,1224.243016,-2852.088900,0.008810,-0.697334,0.011940,0.716592,-28.773892,1555.456269,998.730404
52,0.433000,0.050451,-0.966986,0.171609,0.181503,-4089.741410,1224.158033,-2853.688591,0.008810,-0.697324,0.011949,0.716602,-28.780179,1555.456429,998.732427
53,0.442000,0.047890,-0.967561,0.176318,0.174481,-4087.144779,1224.085891,-2855.210890,0.008801,-0.697310,0.011938,0.716616,-28.783499,1555.457179,998.737320
54,0.450000,0.046623,-0.967892,0.181313,0.167742,-4084.579115,1223.782037,-2856.519226,0.008801,-0.697313,0.011984,0.716612,-28.780453,1555.450601,998.739819
55,0.458000,0.043857,-0.968449,0.186725,0.159112,-4081.422441,1223.597705,-2858.325689,0.008797,-0.697315,0.011990,0.716611,-28.780265,1555.449076,998.737919
56,0.467000,0.041218,-0.968815,0.192474,0.150507,-4078.167905,1223.196484,-2860.110658,0.008794,-0.697326,0.011927,0.716601,-28.774534,1555.458064,998.732506
