meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_kern_10deg;delta_lux_kern_10deg;error_pct_kern_10deg;error_stops_kern_10deg;calculated_lux_kern_5deg;delta_lux_kern_5deg;error_pct_kern_5deg;error_stops_kern_5deg;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
5986;397.0000;550.1604;153.1604;38.5794;0.4707;2.5478;21.483;-2437.858887;1986.062866;294.474731;-0.048439;-0.741266;-0.127962;-0.657118;421.5232;24.5232;6.1771;0.0865;393.2981;-3.7019;-0.9325;-0.0135;409.9367;12.9367;3.2586;0.0463;401.3749;4.3749;1.1020;0.0158
5999;517.0000;603.3953;86.3953;16.7109;0.2229;2.5003;19.860;-2416.307617;2004.447876;412.330841;-0.053331;-0.752703;-0.140601;-0.640957;348.8566;-168.1434;-32.5229;-0.5675;419.9087;-97.0913;-18.7798;-0.3001;442.8490;-74.1510;-14.3425;-0.2233;451.6205;-65.3795;-12.6459;-0.1951
6002;517.0000;614.5714;97.5714;18.8726;0.2494;2.4916;19.429;-2413.708496;2009.176270;443.601501;-0.060105;-0.751434;-0.153705;-0.638834;503.7218;-13.2782;-2.5683;-0.0375;426.7521;-90.2479;-17.4561;-0.2768;450.9480;-66.0520;-12.7760;-0.1972;465.1279;-51.8721;-10.0333;-0.1525
6005;517.0000;624.7083;107.7083;20.8333;0.2730;2.4844;19.009;-2412.320312;2012.110596;472.757416;-0.064240;-0.753425;-0.157448;-0.635164;644.8899;127.8899;24.7369;0.3189;432.7445;-84.2555;-16.2970;-0.2566;458.1685;-58.8315;-11.3794;-0.1743;477.8086;-39.1914;-7.5805;-0.1137
6011;557.0000;645.9892;88.9892;15.9765;0.2138;2.4730;18.173;-2411.623291;2017.138916;531.272888;-0.068382;-0.753618;-0.162075;-0.633337;508.7951;-48.2049;-8.6544;-0.1306;445.8575;-111.1425;-19.9538;-0.3211;473.0425;-83.9575;-15.0732;-0.2357;493.6620;-63.3380;-11.3713;-0.1742
6064;597.0000;724.0881;127.0881;21.2878;0.2784;2.4342;13.725;-2413.423828;2034.980103;1058.614136;-0.078107;-0.775950;-0.182276;-0.598812;239.6160;-357.3840;-59.8633;-1.3170;508.6699;-88.3301;-14.7957;-0.2310;532.5811;-64.4189;-10.7904;-0.1647;509.5185;-87.4815;-14.6535;-0.2286
6081;557.0000;719.2065;162.2065;29.1215;0.3687;2.4574;13.890;-2429.734619;2026.467407;1216.022339;-0.089038;-0.785269;-0.179902;-0.585713;350.8125;-206.1875;-37.0175;-0.6670;496.5397;-60.4603;-10.8546;-0.1658;523.6238;-33.3762;-5.9921;-0.0891;504.5888;-52.4112;-9.4095;-0.1426
6115;517.0000;658.5318;141.5318;27.3756;0.3491;2.5244;15.043;-2472.206787;1955.885498;1486.473511;-0.104525;-0.829089;-0.208801;-0.508023;334.8506;-182.1494;-35.2320;-0.6266;439.2061;-77.7939;-15.0472;-0.2353;470.5326;-46.4674;-8.9879;-0.1359;465.1874;-51.8126;-10.0218;-0.1524
6136;557.0000;664.8387;107.8387;19.3606;0.2553;2.4911;16.987;-2410.114014;1894.490479;1644.453979;-0.098720;-0.821263;-0.230556;-0.512469;489.9759;-67.0241;-12.0331;-0.1850;433.2693;-123.7307;-22.2138;-0.3624;469.2156;-87.7844;-15.7602;-0.2474;498.5504;-58.4496;-10.4936;-0.1599
6148;517.0000;671.4755;154.4755;29.8792;0.3772;2.4707;18.330;-2369.260254;1857.548096;1728.503052;-0.104038;-0.822368;-0.220592;-0.514029;497.2944;-19.7056;-3.8115;-0.0561;431.8486;-85.1514;-16.4703;-0.2596;469.3816;-47.6184;-9.2105;-0.1394;509.8770;-7.1230;-1.3777;-0.0200
6183;417.0000;610.3005;193.3005;46.3550;0.5495;2.4918;21.953;-2327.206543;1795.797607;1929.607910;-0.117170;-0.835074;-0.178616;-0.506970;370.1422;-46.8578;-11.2369;-0.1720;390.7812;-26.2188;-6.2875;-0.0937;420.2555;3.2555;0.7807;0.0112;439.0232;22.0232;5.2813;0.0742
6200;367.0000;547.7281;180.7281;49.2447;0.5777;2.4846;23.999;-2282.739258;1776.111938;2019.979736;-0.094344;-0.851539;-0.184044;-0.481776;378.8192;11.8192;3.2205;0.0457;358.7531;-8.2469;-2.2471;-0.0328;375.7739;8.7739;2.3907;0.0341;398.5380;31.5380;8.5935;0.1189
6216;297.0000;463.4388;166.4388;56.0400;0.6419;2.4699;26.584;-2217.823486;1751.510498;2125.175781;-0.079285;-0.864080;-0.178729;-0.463827;338.1981;41.1981;13.8714;0.1874;323.5869;26.5869;8.9518;0.1237;319.4272;22.4272;7.5512;0.1050;348.4277;51.4277;17.3157;0.2304
6234;207.0000;340.0668;133.0668;64.2835;0.7162;2.4902;29.536;-2170.812500;1719.441162;2257.816895;-0.080017;-0.878786;-0.201194;-0.425268;240.4256;33.4256;16.1476;0.2160;269.2426;62.2426;30.0689;0.3793;239.8256;32.8256;15.8578;0.2124;256.9347;49.9347;24.1230;0.3118
6251;157.0000;255.8454;98.8454;62.9589;0.7045;2.5289;31.674;-2152.141113;1683.188599;2366.332275;-0.078438;-0.884440;-0.185047;-0.421155;220.8142;63.8142;40.6460;0.4921;233.3438;76.3438;48.6266;0.5717;187.6010;30.6010;19.4911;0.2569;197.0613;40.0613;25.5167;0.3279
6268;117.0000;191.8734;74.8734;63.9943;0.7136;2.5354;33.321;-2114.996826;1642.222290;2437.101562;-0.058883;-0.897505;-0.157946;-0.407518;129.8162;12.8162;10.9540;0.1500;210.6797;93.6797;80.0681;0.8485;152.9960;35.9960;30.7658;0.3870;146.4328;29.4328;25.1562;0.3237
6289;87.0000;142.5062;55.5062;63.8002;0.7119;2.4966;35.189;-2031.724243;1552.190430;2489.560547;-0.053534;-0.897643;-0.107883;-0.423948;102.7756;15.7756;18.1329;0.2404;194.6801;107.6801;123.7702;1.1620;123.7304;36.7304;42.2188;0.5081;107.5551;20.5551;23.6265;0.3060
6301;50.0000;104.5399;54.5399;109.0799;1.0641;2.4852;36.561;-1984.986084;1516.152344;2531.692383;-0.012419;-0.905367;-0.084060;-0.416041;48.4199;-1.5801;-3.1602;-0.0463;179.4124;129.4124;258.8249;1.8433;104.1473;54.1473;108.2945;1.0586;75.0182;25.0182;50.0364;0.5853
6318;27.0000;60.5207;33.5207;124.1507;1.1645;2.4961;38.448;-1939.839722;1466.758667;2602.835693;0.023911;-0.899460;-0.073530;-0.430108;59.5206;32.5206;120.4467;1.1404;156.8882;129.8882;481.0674;2.5387;82.0209;55.0209;203.7811;1.6030;47.9482;20.9482;77.5859;0.8285
6335;17.0000;39.1924;22.1924;130.5436;1.2050;2.5387;39.485;-1939.963257;1396.452271;2663.260254;0.127032;-0.886444;-0.016909;-0.444740;24.3133;7.3133;43.0196;0.5162;143.0218;126.0218;741.3049;3.0726;70.8634;53.8634;316.8437;2.0595;35.2842;18.2842;107.5540;1.0535
6353;9.0000;20.4973;11.4973;127.7473;1.1874;2.5734;40.819;-1923.635254;1326.045654;2726.008301;0.229136;-0.869485;0.040779;-0.435694;21.3247;12.3247;136.9412;1.2445;128.7426;119.7426;1330.4729;3.8384;59.8944;50.8944;565.4929;2.7344;20.0457;11.0457;122.7303;1.1553
6372;5.0000;8.2897;3.2897;65.7933;0.7294;2.5682;42.848;-1854.301758;1243.994629;2779.468750;0.321039;-0.855282;0.098090;-0.394721;3.7660;-1.2340;-24.6803;-0.4089;114.1316;109.1316;2182.6316;4.5126;48.8450;43.8450;876.8994;3.2882;9.4276;4.4276;88.5517;0.9150
6388;3.6000;4.1966;0.5966;16.5733;0.2212;2.5926;44.817;-1805.292358;1155.955811;2845.950195;0.410440;-0.823033;0.147714;-0.363780;2.8635;-0.7365;-20.4593;-0.3302;98.2966;94.6966;2630.4614;4.7711;39.1717;35.5717;988.1024;3.4437;5.2521;1.6521;45.8905;0.5449
6406;3.0000;3.2824;0.2824;9.4126;0.1298;2.6468;45.740;-1806.531860;1004.372253;2882.698730;0.541394;-0.727772;0.234615;-0.349566;2.4776;-0.5224;-17.4119;-0.2760;88.1587;85.1587;2838.6243;4.8771;35.1872;32.1872;1072.9069;3.5520;4.0781;1.0781;35.9359;0.4429
6474;4.6000;5.5426;0.9426;20.4911;0.2689;2.7965;43.173;-1983.191040;463.863281;2678.540039;0.794937;-0.297810;0.465667;-0.250079;5.4594;0.8594;18.6836;0.2471;92.3054;87.7054;1906.6395;4.3267;44.9797;40.3797;877.8187;3.2896;6.6864;2.0864;45.3555;0.5396
6491;9.0000;12.4529;3.4529;38.3655;0.4685;2.7887;41.434;-2035.578979;414.161194;2567.268311;0.802951;-0.237154;0.488489;-0.245774;7.0284;-1.9716;-21.9071;-0.3567;104.8533;95.8533;1065.0372;3.5423;53.1430;44.1430;490.4772;2.5619;13.1271;4.1271;45.8565;0.5445
6507;32.0000;35.5934;3.5934;11.2293;0.1535;2.7825;39.131;-2105.679443;391.724182;2443.578125;0.814922;-0.191936;0.493528;-0.235571;22.1274;-9.8726;-30.8519;-0.5322;124.2440;92.2440;288.2624;1.9570;65.7754;33.7754;105.5482;1.0395;32.1817;0.1817;0.5677;0.0082
6524;67.0000;86.1807;19.1807;28.6279;0.3632;2.7686;36.455;-2177.746338;379.186737;2293.607178;0.816730;-0.164959;0.497518;-0.241280;50.2750;-16.7250;-24.9627;-0.4143;151.3966;84.3966;125.9651;1.1761;85.4227;18.4227;27.4966;0.3505;62.9844;-4.0156;-5.9934;-0.0892
6541;107.0000;143.3143;36.3143;33.9386;0.4216;2.7518;34.132;-2232.117432;365.654358;2145.491943;0.795819;-0.167265;0.532234;-0.235418;103.4956;-3.5044;-3.2751;-0.0480;176.1831;69.1831;64.6571;0.7195;107.4305;0.4305;0.4023;0.0058;107.4127;0.4127;0.3857;0.0056
6558;157.0000;206.6120;49.6120;31.6000;0.3962;2.7245;32.252;-2261.861328;350.706512;1997.666992;0.792340;-0.148409;0.538193;-0.246011;190.1039;33.1039;21.0853;0.2760;205.2454;48.2454;30.7296;0.3866;136.8465;-20.1535;-12.8366;-0.1982;153.6319;-3.3681;-2.1453;-0.0313
6576;207.0000;287.4110;80.4110;38.8459;0.4735;2.7111;30.221;-2304.179199;344.348358;1846.512573;0.796237;-0.103962;0.536095;-0.260385;95.9056;-111.0944;-53.6688;-1.1099;239.7499;32.7499;15.8212;0.2119;182.1563;-24.8437;-12.0018;-0.1845;212.6506;5.6506;2.7297;0.0389
6592;257.0000;367.3380;110.3380;42.9331;0.5153;2.7096;27.955;-2359.556641;357.825623;1697.131226;0.802450;-0.099413;0.524771;-0.266096;272.3535;15.3535;5.9741;0.0837;274.8555;17.8555;6.9477;0.0969;246.3434;-10.6566;-4.1465;-0.0611;268.7771;11.7771;4.5825;0.0646
6610;297.0000;436.9635;139.9635;47.1258;0.5570;2.6994;25.951;-2398.473145;364.532440;1513.710815;0.791689;-0.105865;0.540569;-0.264208;305.7965;8.7965;2.9618;0.0421;307.9246;10.9246;3.6783;0.0521;309.4559;12.4559;4.1939;0.0593;314.4873;17.4873;5.8880;0.0825
6678;317.0000;462.5668;145.5668;45.9201;0.5452;2.7768;23.989;-2525.414795;345.537659;841.643799;0.742943;-0.123439;0.598470;-0.273188;346.0853;29.0853;9.1752;0.1266;321.7788;4.7788;1.5075;0.0216;342.5145;25.5145;8.0487;0.1117;321.8094;4.8094;1.5171;0.0217
6697;367.0000;510.0486;143.0486;38.9778;0.4749;2.7620;22.302;-2555.629883;499.608459;626.987244;0.700281;-0.201748;0.585486;-0.355120;384.2059;17.2059;4.6882;0.0661;344.4752;-22.5248;-6.1375;-0.0914;372.0211;5.0211;1.3682;0.0196;358.2369;-8.7631;-2.3878;-0.0349
6747;337.0000;499.1430;162.1430;48.1137;0.5667;2.8272;20.978;-2672.555176;1007.958130;157.627762;0.598228;-0.376850;0.531502;-0.466490;316.7924;-20.2076;-5.9963;-0.0892;328.7247;-8.2753;-2.4556;-0.0359;352.5905;15.5905;4.6263;0.0652;360.5784;23.5784;6.9965;0.0976
6764;297.0000;430.2326;133.2326;44.8595;0.5347;2.8799;22.701;-2704.840820;1273.716797;-27.714594;0.542539;-0.472696;0.454444;-0.525063;343.9666;46.9666;15.8137;0.2118;291.4685;-5.5315;-1.8625;-0.0271;307.7631;10.7631;3.6239;0.0514;310.1297;13.1297;4.4208;0.0624
6781;277.0000;374.8462;97.8462;35.3235;0.4364;2.9214;24.240;-2725.096924;1543.888428;-124.753166;0.490043;-0.526015;0.364604;-0.591802;253.4698;-23.5302;-8.4947;-0.1281;266.0868;-10.9132;-3.9398;-0.0580;275.1120;-1.8880;-0.6816;-0.0099;272.7806;-4.2194;-1.5232;-0.0221
6798;257.0000;358.1806;101.1806;39.3699;0.4789;2.9547;24.911;-2749.836914;1762.842773;-131.999557;0.397677;-0.580157;0.325219;-0.632063;253.8324;-3.1676;-1.2325;-0.0179;267.5406;10.5406;4.1014;0.0580;271.2089;14.2089;5.5288;0.0776;263.4748;6.4748;2.5194;0.0359
6839;277.0000;363.2580;86.2580;31.1401;0.3911;2.9476;24.023;-2770.983643;2133.007324;89.153481;0.232708;-0.709514;0.179852;-0.640383;263.3955;-13.6045;-4.9114;-0.0727;279.6802;2.6802;0.9676;0.0139;281.4479;4.4479;1.6057;0.0230;267.4653;-9.5347;-3.4421;-0.0505
6850;297.0000;372.3496;75.3496;25.3702;0.3262;2.9051;23.803;-2736.055664;2147.353271;131.545715;0.227459;-0.725885;0.173873;-0.625396;287.9257;-9.0743;-3.0553;-0.0448;286.0876;-10.9124;-3.6742;-0.0540;288.4863;-8.5137;-2.8666;-0.0420;274.0311;-22.9689;-7.7336;-0.1161
6866;317.0000;397.4831;80.4831;25.3890;0.3264;2.8498;23.389;-2691.194824;2090.361572;138.954636;0.258915;-0.714682;0.206041;-0.616230;342.4087;25.4087;8.0154;0.1112;299.8679;-17.1321;-5.4044;-0.0802;304.9223;-12.0777;-3.8100;-0.0560;291.6856;-25.3144;-7.9856;-0.1201
6884;337.0000;444.0955;107.0955;31.7791;0.3981;2.8069;22.129;-2670.342041;1955.235962;141.416245;0.293638;-0.698156;0.266472;-0.596111;334.5285;-2.4715;-0.7334;-0.0106;318.7674;-18.2326;-5.4103;-0.0802;331.0081;-5.9919;-1.7780;-0.0259;323.6901;-13.3099;-3.9495;-0.0581
6901;367.0000;492.8496;125.8496;34.2914;0.4254;2.7810;20.628;-2666.227539;1790.552246;151.191574;0.348103;-0.663032;0.330256;-0.574582;292.7277;-74.2723;-20.2377;-0.3262;334.7027;-32.2973;-8.8004;-0.1329;353.7715;-13.2285;-3.6045;-0.0530;361.8298;-5.1702;-1.4088;-0.0205
6918;397.0000;526.2613;129.2613;32.5595;0.4066;2.7521;19.671;-2649.073242;1648.353027;164.081650;0.392073;-0.629967;0.368021;-0.560340;349.1970;-47.8030;-12.0411;-0.1851;346.3053;-50.6947;-12.7694;-0.1971;369.3886;-27.6114;-6.9550;-0.1040;393.7718;-3.2282;-0.8131;-0.0118
6951;417.0000;579.5517;162.5517;38.9812;0.4749;2.6925;17.776;-2610.792969;1429.601685;245.994766;0.484938;-0.562297;0.400561;-0.536850;449.7752;32.7752;7.8598;0.1092;370.4707;-46.5293;-11.1581;-0.1707;399.6841;-17.3159;-4.1525;-0.0612;433.1732;16.1732;3.8785;0.0549
7038;447.0000;617.9339;170.9339;38.2402;0.4672;2.6674;14.715;-2600.505371;983.345276;576.202271;0.646639;-0.429164;0.476153;-0.413466;433.3879;-13.6121;-3.0452;-0.0446;405.0370;-41.9630;-9.3877;-0.1422;433.8754;-13.1246;-2.9362;-0.0430;442.1508;-4.8492;-1.0848;-0.0157
7056;497.0000;632.2048;135.2048;27.2042;0.3471;2.6595;14.473;-2591.066895;923.446838;661.858032;0.664170;-0.395379;0.493363;-0.398932;433.8958;-63.1042;-12.6970;-0.1959;416.1331;-80.8669;-16.2710;-0.2562;444.7629;-52.2371;-10.5105;-0.1602;453.4135;-43.5865;-8.7699;-0.1324
7089;517.0000;658.6343;141.6343;27.3954;0.3493;2.6034;14.623;-2527.958740;845.849731;812.368347;0.706079;-0.351197;0.504971;-0.350881;399.4875;-117.5125;-22.7297;-0.3720;435.4748;-81.5252;-15.7689;-0.2476;464.4104;-52.5896;-10.1721;-0.1548;471.9410;-45.0590;-8.7155;-0.1316
7157;557.0000;708.1974;151.1974;27.1450;0.3465;2.5241;4.302;-2548.238037;1460.598145;877.204651;0.478258;-0.626259;0.321545;-0.525051;557.1184;0.1184;0.0213;0.0003;499.4837;-57.5163;-10.3261;-0.1572;517.4444;-39.5556;-7.1015;-0.1063;524.0801;-32.9199;-5.9102;-0.0879
7242;517.0000;683.6313;166.6313;32.2304;0.4031;2.5393;15.404;-2487.266602;2031.604858;1413.520142;0.236167;-0.755155;0.105084;-0.602432;371.3885;-145.6115;-28.1647;-0.4772;463.4377;-53.5623;-10.3602;-0.1578;494.2827;-22.7173;-4.3941;-0.0648;489.2778;-27.7222;-5.3621;-0.0795
7277;557.0000;690.3594;133.3594;23.9424;0.3097;2.5175;17.311;-2437.182861;2002.647339;1575.726685;0.215819;-0.794054;0.122322;-0.554922;509.0355;-47.9645;-8.6112;-0.1299;460.2307;-96.7693;-17.3733;-0.2753;495.1739;-61.8261;-11.0998;-0.1697;521.6625;-35.3375;-6.3443;-0.0946
7310;597.0000;753.6064;156.6064;26.2322;0.3361;2.4605;16.387;-2385.327637;1825.613037;1650.962280;0.278411;-0.778063;0.207917;-0.523332;530.4090;-66.5910;-11.1543;-0.1706;486.4131;-110.5869;-18.5238;-0.2955;528.0500;-68.9500;-11.5494;-0.1771;554.6493;-42.3507;-7.0939;-0.1062
7327;557.0000;750.9146;193.9146;34.8141;0.4310;2.4671;16.455;-2384.828125;1713.923584;1712.423096;0.314473;-0.774644;0.239012;-0.493869;530.7933;-26.2067;-4.7050;-0.0695;474.1491;-82.8509;-14.8745;-0.2323;518.3453;-38.6547;-6.9398;-0.1038;552.5572;-4.4428;-0.7976;-0.0116
7354;557.0000;738.3375;181.3375;32.5561;0.4066;2.4598;17.518;-2355.772461;1549.436890;1796.334717;0.378394;-0.753226;0.298034;-0.447934;528.9166;-28.0834;-5.0419;-0.0746;448.2358;-108.7642;-19.5268;-0.3134;495.9316;-61.0684;-10.9638;-0.1675;553.0626;-3.9374;-0.7069;-0.0102
7380;517.0000;688.2767;171.2767;33.1290;0.4128;2.4828;19.501;-2342.219971;1403.171631;1888.141113;0.456375;-0.712153;0.342665;-0.408828;524.3241;7.3241;1.4167;0.0203;405.4933;-111.5067;-21.5680;-0.3505;451.2232;-65.7768;-12.7228;-0.1963;515.2982;-1.7018;-0.3292;-0.0048
7397;417.0000;627.0327;210.0327;50.3676;0.5885;2.5231;21.246;-2348.243164;1322.157349;1965.468140;0.500081;-0.685622;0.360694;-0.386964;379.0037;-37.9963;-9.1118;-0.1378;371.5740;-45.4260;-10.8935;-0.1664;411.3369;-5.6631;-1.3581;-0.0197;452.7596;35.7596;8.5754;0.1187
7414;367.0000;559.3665;192.3665;52.4159;0.6080;2.5425;23.313;-2326.074951;1231.988525;2041.056396;0.536805;-0.650403;0.393002;-0.366559;412.5512;45.5512;12.4118;0.1688;338.3989;-28.6011;-7.7932;-0.1171;368.2706;1.2706;0.3462;0.0050;399.0795;32.0795;8.7410;0.1209
7431;317.0000;495.9886;178.9886;56.4633;0.6458;2.5550;25.125;-2299.465820;1147.586670;2098.958008;0.569463;-0.636294;0.396143;-0.337510;364.4617;47.4617;14.9721;0.2013;310.0550;-6.9450;-2.1909;-0.0320;326.2009;9.2009;2.9025;0.0413;361.1306;44.1306;13.9213;0.1880
7448;237.0000;405.1595;168.1595;70.9534;0.7736;2.5668;27.399;-2259.766602;1060.406006;2170.108154;0.609032;-0.610122;0.403980;-0.305992;294.3674;57.3674;24.2057;0.3127;275.5688;38.5688;16.2737;0.2175;266.5854;29.5854;12.4833;0.1697;301.2753;64.2753;27.1204;0.3462
7466;167.0000;298.9049;131.9049;78.9850;0.8398;2.6002;30.054;-2225.635498;977.526062;2266.693359;0.637875;-0.575189;0.429452;-0.279005;122.3048;-44.6952;-26.7636;-0.4494;231.4957;64.4957;38.6202;0.4711;191.9216;24.9216;14.9231;0.2007;222.3074;55.3074;33.1182;0.4127
7482;107.0000;187.9902;80.9902;75.6918;0.8130;2.6466;32.772;-2194.787598;912.212708;2379.619873;0.660554;-0.534029;0.459966;-0.258675;138.5359;31.5359;29.4728;0.3726;188.7673;81.7673;76.4181;0.8190;131.6723;24.6723;23.0582;0.2993;139.6355;32.6355;30.5004;0.3841
7500;62.0000;111.6706;49.6706;80.1138;0.8489;2.6884;35.294;-2158.279785;843.339294;2479.958496;0.700585;-0.495345;0.463355;-0.221621;65.5968;3.5968;5.8014;0.0814;156.2961;94.2961;152.0905;1.3339;94.7550;32.7550;52.8306;0.6119;82.5707;20.5707;33.1785;0.4134
7516;37.0000;71.2058;34.2058;92.4482;0.9445;2.6986;37.058;-2114.889893;820.898376;2547.975830;0.718949;-0.491679;0.451231;-0.194307;36.1754;-0.8246;-2.2287;-0.0325;138.0542;101.0542;273.1194;1.8996;77.3130;40.3130;108.9542;1.0632;51.9322;14.9322;40.3572;0.4891
7533;29.0000;52.2810;23.2810;80.2792;0.8502;2.6649;38.156;-2057.627197;869.803772;2587.393311;0.690784;-0.533577;0.445280;-0.199597;56.8789;27.8789;96.1342;0.9718;130.4115;101.4115;349.6949;2.1689;70.0029;41.0029;141.3892;1.2714;41.1978;12.1978;42.0615;0.5065
7567;32.0000;54.6207;22.6207;70.6897;0.7714;2.5683;38.372;-1987.475952;1197.798828;2622.619141;0.476590;-0.745448;0.353988;-0.303087;55.6323;23.6323;73.8509;0.7979;141.1954;109.1954;341.2355;2.1415;74.6901;42.6901;133.4065;1.2228;43.3993;11.3993;35.6228;0.4396
7584;37.0000;63.8965;26.8965;72.6932;0.7882;2.5112;38.115;-1957.855103;1392.165527;2599.150146;0.335986;-0.832610;0.274039;-0.344640;88.3404;51.3404;138.7578;1.2555;153.2464;116.2464;314.1796;2.0503;81.8088;44.8088;121.1048;1.1447;49.1556;12.1556;32.8530;0.4098
7601;50.0000;77.4242;27.4242;54.8483;0.6309;2.4506;37.689;-1928.780029;1545.678101;2547.025146;0.202765;-0.885666;0.207207;-0.362694;86.2022;36.2022;72.4044;0.7858;170.1768;120.1768;240.3536;1.7670;91.0619;41.0619;82.1237;0.8649;58.0257;8.0257;16.0514;0.2148
7618;62.0000;92.8111;30.8111;49.6953;0.5820;2.4139;37.211;-1918.857422;1686.674805;2494.579102;0.125812;-0.903849;0.113742;-0.392798;61.5420;-0.4580;-0.7387;-0.0107;191.2240;129.2240;208.4257;1.6249;102.0988;40.0988;64.6755;0.7196;68.5115;6.5115;10.5024;0.1441
7635;97.0000;125.2355;28.2355;29.1088;0.3686;2.4159;36.014;-1955.869019;1783.520142;2437.434082;0.095310;-0.899161;0.054064;-0.423677;62.2453;-34.7547;-35.8295;-0.6400;211.9465;114.9465;118.5016;1.1276;123.3520;26.3520;27.1670;0.3467;92.4535;-4.5465;-4.6871;-0.0693
7652;137.0000;179.5201;42.5201;31.0366;0.3900;2.4394;34.244;-2023.231079;1862.752686;2368.565186;0.073405;-0.886608;0.015823;-0.456386;141.5182;4.5182;3.2979;0.0468;236.8914;99.8914;72.9134;0.7901;161.9766;24.9766;18.2311;0.2416;142.9719;5.9719;4.3591;0.0616
7671;207.0000;284.2997;77.2997;37.3429;0.4578;2.4469;31.558;-2096.681152;1910.049194;2256.890625;0.062963;-0.876600;-0.002347;-0.477077;243.3230;36.3230;17.5473;0.2332;279.4652;72.4652;35.0074;0.4330;227.9582;20.9582;10.1247;0.1391;225.4087;18.4087;8.8931;0.1229
7688;367.0000;459.7804;92.7804;25.2808;0.3252;2.4052;27.651;-2146.192871;1896.348267;2086.302490;0.070726;-0.863530;0.008478;-0.499242;345.8494;-21.1506;-5.7631;-0.0856;353.2208;-13.7792;-3.7546;-0.0552;333.2619;-33.7381;-9.1929;-0.1391;351.0139;-15.9861;-4.3559;-0.0643
7705;557.0000;644.7137;87.7137;15.7475;0.2110;2.3650;23.257;-2193.950195;1896.686035;1885.390137;0.061678;-0.874781;0.037691;-0.479097;556.5871;-0.4129;-0.0741;-0.0011;434.8682;-122.1318;-21.9267;-0.3571;455.5127;-101.4873;-18.2203;-0.2902;468.5496;-88.4504;-15.8798;-0.2495
7722;597.0000;755.5396;158.5396;26.5560;0.3398;2.3620;19.175;-2256.782959;1892.646240;1704.739990;0.076356;-0.856897;0.035174;-0.508586;578.4107;-18.5893;-3.1138;-0.0456;490.5283;-106.4717;-17.8345;-0.2834;531.1095;-65.8905;-11.0369;-0.1687;572.4166;-24.5834;-4.1178;-0.0607
7790;557.0000;743.1472;186.1472;33.4196;0.4160;2.4919;9.624;-2499.199219;1870.532471;1058.480469;0.074007;-0.789037;0.067456;-0.606130;509.0934;-47.9066;-8.6008;-0.1297;521.3976;-35.6024;-6.3918;-0.0953;542.4720;-14.5280;-2.6083;-0.0381;546.1616;-10.8384;-1.9459;-0.0283
7824;517.0000;673.7571;156.7571;30.3205;0.3821;2.6226;11.540;-2620.098145;1862.692627;744.760986;0.083866;-0.743355;0.072736;-0.659621;675.8177;158.8177;30.7191;0.3865;459.8923;-57.1077;-11.0460;-0.1689;484.5384;-32.4616;-6.2788;-0.0936;495.8534;-21.1466;-4.0903;-0.0603
7841;497.0000;638.5807;141.5807;28.4871;0.3616;2.6958;13.081;-2679.635498;1860.798950;621.031799;0.088852;-0.718204;0.081449;-0.685313;45.8290;-451.1710;-90.7789;-3.4389;430.8464;-66.1536;-13.3106;-0.2061;457.0224;-39.9776;-8.0438;-0.1210;460.4720;-36.5280;-7.3497;-0.1101
7858;417.0000;598.4067;181.4067;43.5028;0.5211;2.7544;15.014;-2717.604492;1856.959961;487.378754;0.099152;-0.707649;0.077672;-0.695247;390.3106;-26.6894;-6.4003;-0.0954;400.7126;-16.2874;-3.9059;-0.0575;427.7179;10.7179;2.5702;0.0366;425.7248;8.7248;2.0923;0.0299
7875;397.0000;551.9385;154.9385;39.0273;0.4754;2.8012;17.643;-2730.654053;1846.462646;322.566010;0.091544;-0.709480;0.076203;-0.694587;424.9930;27.9930;7.0511;0.0983;368.5010;-28.4990;-7.1786;-0.1075;393.8517;-3.1483;-0.7930;-0.0115;415.4647;18.4647;4.6511;0.0656
7892;337.0000;492.9209;155.9209;46.2673;0.5486;2.8613;20.332;-2748.236328;1836.951904;157.664810;0.105176;-0.698737;0.099117;-0.700629;253.8726;-83.1274;-24.6669;-0.4086;334.6161;-2.3839;-0.7074;-0.0102;354.0053;17.0053;5.0461;0.0710;364.1866;27.1866;8.0672;0.1119
7909;297.0000;423.4601;126.4601;42.5792;0.5118;2.9565;22.487;-2800.741943;1833.259888;11.330026;0.096996;-0.682258;0.101349;-0.717526;348.3739;51.3739;17.2976;0.2302;300.3586;3.3586;1.1308;0.0162;312.2718;15.2718;5.1420;0.0723;308.3350;11.3350;3.8165;0.0540
7924;257.0000;374.1860;117.1860;45.5977;0.5420;3.0374;24.061;-2846.273682;1857.350586;-92.606644;0.090547;-0.665696;0.100836;-0.733813;262.2875;5.2875;2.0574;0.0294;276.1332;19.1332;7.4448;0.1036;281.7769;24.7769;9.6408;0.1328;273.7250;16.7250;6.5078;0.0910
